IO, 03, 2013110912, 03, NG07, 072,  86N,  436E,  12, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 078,  80N,  428E,   7, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 000,  78N,  518E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 006,  73N,  508E,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 012,  70N,  500E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 018,  69N,  491E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 024,  68N,  484E,  15, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 030,  69N,  481E,  12, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 036,  70N,  478E,   9, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 042,  71N,  470E,   8, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 048,  72N,  466E,  10, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 054,  66N,  458E,   8, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 060,  64N,  451E,   6, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 066,  61N,  443E,   7, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 072,  62N,  434E,   7, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG08, 078,  59N,  430E,   6, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG09, 000,  77N,  515E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG09, 006,  76N,  506E,  36, 1007, XX,  34, NEQ, 0000, 0098, 0000, 0000
IO, 03, 2013110912, 03, NG09, 012,  71N,  498E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG09, 018,  71N,  488E,  17, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG09, 024,  69N,  481E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG09, 030,  70N,  477E,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG09, 036,  72N,  471E,   8, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG09, 042,  73N,  464E,   8, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG09, 048,  74N,  458E,  12, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG09, 054,  74N,  449E,  11, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG09, 060,  75N,  439E,   9, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG10, 000,  73N,  514E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG10, 006,  70N,  509E,  29, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG10, 012,  68N,  504E,  19, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG10, 018,  62N,  499E,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG10, 024,  61N,  499E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG10, 030,  60N,  496E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG10, 036,  61N,  493E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG10, 042,  60N,  490E,  12, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG10, 048,  59N,  489E,  12, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG10, 054,  55N,  487E,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG11, 000,  73N,  518E,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG11, 006,  71N,  510E,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG11, 012,  70N,  506E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG11, 018,  70N,  498E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG11, 024,  71N,  488E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG11, 030,  72N,  480E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG11, 036,  71N,  471E,  10, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG11, 042,  75N,  469E,  12, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG11, 048,  75N,  458E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG11, 054,  75N,  450E,  11, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG11, 060,  74N,  439E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 000,  72N,  513E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 006,  70N,  505E,  27, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 012,  68N,  500E,  19, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 018,  70N,  493E,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 024,  67N,  487E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 030,  62N,  473E,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 036,  61N,  470E,  11, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 042,  62N,  468E,  10, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 048,  61N,  466E,  10, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 054,  54N,  459E,   7, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 060,  53N,  455E,   7, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 066,  50N,  448E,   7, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG12, 072,  52N,  433E,   8, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 000,  79N,  513E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 006,  78N,  504E,  31, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 012,  72N,  493E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 018,  70N,  482E,  15, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 024,  69N,  476E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 030,  67N,  472E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 036,  67N,  470E,   8, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 042,  70N,  468E,   9, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 048,  68N,  461E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 054,  67N,  461E,   7, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 060,  61N,  460E,   4, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 066,  61N,  455E,   5, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG13, 072,  57N,  437E,   6, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 000,  74N,  519E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 006,  70N,  512E,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 012,  68N,  509E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 018,  68N,  503E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 024,  68N,  499E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 030,  68N,  494E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 036,  70N,  490E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 042,  72N,  485E,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 048,  71N,  479E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 054,  70N,  477E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 060,  70N,  471E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 066,  70N,  464E,   7, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 072,  68N,  455E,   9, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 078,  69N,  447E,   7, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG14, 084,  69N,  434E,   7, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 000,  87N,  521E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 006,  87N,  512E,  39, 1006, XX,  34, NEQ, 0172, 0205, 0108, 0000
IO, 03, 2013110912, 03, NG15, 012,  83N,  507E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 018,  85N,  500E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 024,  85N,  492E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 030,  91N,  483E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 036,  97N,  478E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 042,  99N,  470E,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 048,  96N,  463E,  18, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 054,  99N,  459E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 060,  96N,  454E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 066,  94N,  448E,  14, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 072,  88N,  443E,  14, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 078,  89N,  438E,  12, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG15, 084,  88N,  431E,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 000,  80N,  515E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 006,  80N,  505E,  39, 1006, XX,  34, NEQ, 0109, 0130, 0000, 0000
IO, 03, 2013110912, 03, NG16, 012,  76N,  495E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 018,  74N,  487E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 024,  73N,  482E,  13, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 030,  71N,  475E,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 036,  71N,  469E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 042,  70N,  463E,   9, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 048,  69N,  460E,   9, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 054,  66N,  454E,   7, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 060,  62N,  453E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 066,  59N,  449E,   8, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 072,  58N,  440E,   8, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG16, 078,  55N,  435E,   6, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 000,  78N,  518E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 006,  77N,  509E,  39, 1006, XX,  34, NEQ, 0000, 0101, 0000, 0000
IO, 03, 2013110912, 03, NG17, 012,  71N,  500E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 018,  70N,  496E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 024,  69N,  488E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 030,  68N,  482E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 036,  69N,  475E,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 042,  70N,  467E,   9, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 048,  68N,  460E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 054,  67N,  452E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 060,  63N,  444E,   7, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 066,  62N,  434E,   7, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG17, 072,  63N,  425E,   9, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG18, 000,  79N,  520E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG18, 006,  76N,  512E,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG18, 012,  70N,  507E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG18, 018,  68N,  500E,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG18, 024,  64N,  498E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG18, 030,  65N,  496E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG18, 036,  66N,  491E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG18, 042,  66N,  488E,  12, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG18, 048,  65N,  482E,  13, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG18, 054,  63N,  478E,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 000,  73N,  521E,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 006,  69N,  514E,  37, 1007, XX,  34, NEQ, 0098, 0071, 0074, 0129
IO, 03, 2013110912, 03, NG19, 012,  65N,  510E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 018,  62N,  506E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 024,  62N,  502E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 030,  61N,  500E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 036,  63N,  496E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 042,  65N,  492E,  19, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 048,  67N,  487E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 054,  68N,  480E,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 060,  67N,  473E,  13, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 066,  67N,  462E,  11, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 072,  72N,  457E,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 078,  70N,  450E,   7, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 084,  69N,  444E,   6, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 090,  70N,  438E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 096,  66N,  432E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG19, 102,  69N,  426E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 000,  75N,  533E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 006,  78N,  531E,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 012,  82N,  532E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 018,  87N,  530E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 024,  89N,  528E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 030,  90N,  521E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 036,  94N,  514E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 042,  98N,  502E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 048,  99N,  493E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 054, 101N,  487E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 060, 102N,  479E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 066, 100N,  474E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 072,  95N,  467E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 078,  90N,  455E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 084,  87N,  444E,  10, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 090,  83N,  435E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG20, 096,  77N,  427E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 000,  78N,  519E,  37, 1003, XX,  34, NEQ, 0000, 0104, 0087, 0092
IO, 03, 2013110912, 03, NVGM, 006,  78N,  512E,  40, 1004, XX,  34, NEQ, 0155, 0080, 0000, 0086
IO, 03, 2013110912, 03, NVGM, 012,  74N,  502E,  34, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 018,  72N,  495E,  36, 1007, XX,  34, NEQ, 0000, 0060, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 024,  70N,  493E,  34, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 030,  69N,  491E,  30, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 036,  69N,  489E,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 042,  69N,  489E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 048,  68N,  487E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 054,  67N,  482E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 060,  66N,  481E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 066,  64N,  480E,  19, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 072,  64N,  478E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 078,  65N,  475E,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 084,  63N,  467E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 090,  59N,  462E,  14, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 096,  58N,  463E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 102,  56N,  459E,   9, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 108,  53N,  456E,   9, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 114,  49N,  452E,  12, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 120,  45N,  452E,  13, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 126,  40N,  447E,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 132,  37N,  444E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 138,  30N,  437E,  11, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NVGM, 144,  22N,  436E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110918, 03, COTC, 000,  80N,  521E,  43, 1000, XX,  34, NEQ, 0263, 0000, 0234, 0288,    0,    0, 063
IO, 03, 2013110918, 03, COTC, 000,  80N,  521E,  43, 1000, XX,  50, NEQ, 0186, 0000, 0000, 0000,    0,    0, 063
IO, 03, 2013110918, 03, COTC, 006,  79N,  515E,  37,  997, XX,  34, NEQ, 0000, 0193, 0026, 0052,    0,    0, 026
IO, 03, 2013110918, 03, COTC, 012,  78N,  509E,  41,  999, XX,  34, NEQ, 0091, 0046, 0044, 0070,    0,    0, 028
IO, 03, 2013110918, 03, COTC, 018,  82N,  503E,  41, 1000, XX,  34, NEQ, 0161, 0259, 0030, 0000,    0,    0, 015
IO, 03, 2013110918, 03, COTC, 024,  84N,  492E,  35, 1002, XX,  34, NEQ, 0000, 0083, 0000, 0000,    0,    0, 078
IO, 03, 2013110918, 03, COTC, 030,  92N,  486E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0132,    0,    0, 105
IO, 03, 2013110918, 03, COTC, 036,  98N,  474E,  35, 1004, XX,  34, NEQ, 0085, 0000, 0000, 0000,    0,    0, 083
IO, 03, 2013110918, 03, COTC, 042, 100N,  460E,  45, 1001, XX,  34, NEQ, 0062, 0000, 0000, 0119,    0,    0, 107
IO, 03, 2013110918, 03, COTC, 048,  95N,  450E,  45, 1000, XX,  34, NEQ, 0080, 0000, 0000, 0091,    0,    0, 066
IO, 03, 2013110918, 03, COTC, 054,  90N,  442E,  32, 1001, XX,  34, NEQ, 0153, 0000, 0000, 0000,    0,    0, 107
IO, 03, 2013110918, 03, COTC, 060,  93N,  436E,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 091
IO, 03, 2013110918, 03, COTC, 066,  94N,  428E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 051
IO, 03, 2013110918, 03, COTC, 072,  96N,  420E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 071
IO, 03, 2013110918, 03, COTC, 078,  95N,  412E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 065
