IO, 99, 2019102906, 03, NVGM, 000,  49N,  771E,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 067
IO, 99, 2019102912, 03, NG01, 054, 139N,  735E,  51,  997, XX,  34, NEQ, 0060, 0165, 0080, 0000,    0,    0, 064
IO, 99, 2019102912, 03, NG01, 054, 139N,  735E,  51,  997, XX,  50, NEQ, 0000, 0067, 0000, 0000,    0,    0, 064
IO, 99, 2019102912, 03, NG01, 060, 152N,  727E,  41,  997, XX,  34, NEQ, 0000, 0135, 0123, 0000,    0,    0, 046
IO, 99, 2019102912, 03, NG01, 066, 166N,  720E,  37, 1000, XX,  34, NEQ, 0052, 0171, 0132, 0000,    0,    0, 035
IO, 99, 2019102912, 03, NG01, 072, 179N,  712E,  38,  997, XX,  34, NEQ, 0000, 0085, 0101, 0000,    0,    0, 055
IO, 99, 2019102912, 03, NG01, 078, 191N,  708E,  38,  998, XX,  34, NEQ, 0103, 0070, 0068, 0000,    0,    0, 099
IO, 99, 2019102912, 03, NG01, 084, 203N,  703E,  39,  997, XX,  34, NEQ, 0110, 0097, 0000, 0000,    0,    0, 048
IO, 99, 2019102912, 03, NG01, 090, 210N,  699E,  40,  999, XX,  34, NEQ, 0143, 0117, 0000, 0000,    0,    0, 094
IO, 99, 2019102912, 03, NG01, 096, 219N,  700E,  39,  997, XX,  34, NEQ, 0000, 0117, 0108, 0000,    0,    0, 120
IO, 99, 2019102912, 03, NG01, 102, 228N,  702E,  33,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 117
IO, 99, 2019102912, 03, NG01, 108, 235N,  704E,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 150
IO, 99, 2019102912, 03, NG01, 114, 238N,  705E,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 043
IO, 99, 2019102912, 03, NG01, 120, 240N,  708E,  22, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 151
IO, 99, 2019102912, 03, NG01, 126, 241N,  712E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 145
IO, 99, 2019102912, 03, NG01, 132, 244N,  719E,  16, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 136
IO, 99, 2019102912, 03, NG01, 138, 248N,  729E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
IO, 99, 2019102912, 03, NG01, 144, 252N,  741E,  14, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 146
IO, 99, 2019102912, 03, NG01, 150, 255N,  749E,  10, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 030
IO, 99, 2019102912, 03, NG01, 156, 258N,  755E,  10, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 047
IO, 99, 2019102912, 03, NG01, 162, 260N,  759E,  12, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 020
IO, 99, 2019102912, 03, NG01, 168, 259N,  760E,   9, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 045
IO, 99, 2019102912, 03, NG01, 174, 257N,  765E,   6, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 118
IO, 99, 2019102912, 03, NG01, 180, 260N,  770E,   5, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 150
IO, 99, 2019102912, 03, NG02, 000,  61N,  761E,  36, 1003, XX,  34, NEQ, 0000, 0000, 0035, 0000,    0,    0, 038
IO, 99, 2019102912, 03, NG02, 006,  65N,  765E,  43, 1003, XX,  34, NEQ, 0000, 0093, 0000, 0000,    0,    0, 068
IO, 99, 2019102912, 03, NG02, 012,  71N,  766E,  43, 1002, XX,  34, NEQ, 0081, 0087, 0000, 0112,    0,    0, 054
IO, 99, 2019102912, 03, NG02, 018,  73N,  767E,  47, 1004, XX,  34, NEQ, 0061, 0069, 0118, 0026,    0,    0, 051
IO, 99, 2019102912, 03, NG02, 024,  86N,  768E,  46, 1004, XX,  34, NEQ, 0000, 0091, 0000, 0000,    0,    0, 076
IO, 99, 2019102912, 03, NG02, 030,  98N,  766E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 141
IO, 99, 2019102912, 03, NG02, 036, 105N,  760E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 150
IO, 99, 2019102912, 03, NG02, 042, 120N,  747E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 122
IO, 99, 2019102912, 03, NG02, 048, 133N,  735E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 061
IO, 99, 2019102912, 03, NG02, 054, 139N,  731E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 056
IO, 99, 2019102912, 03, NG02, 060, 148N,  728E,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 069
IO, 99, 2019102912, 03, NG02, 066, 159N,  724E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 036
IO, 99, 2019102912, 03, NG02, 072, 169N,  722E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 069
IO, 99, 2019102912, 03, NG02, 078, 181N,  722E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
IO, 99, 2019102912, 03, NG02, 084, 194N,  721E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 117
IO, 99, 2019102912, 03, NG02, 090, 199N,  718E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
IO, 99, 2019102912, 03, NG02, 096, 208N,  716E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 082
IO, 99, 2019102912, 03, NG02, 102, 210N,  711E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 083
IO, 99, 2019102912, 03, NG02, 108, 208N,  708E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 071
IO, 99, 2019102912, 03, NG02, 114, 208N,  712E,  17, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 118
IO, 99, 2019102912, 03, NG02, 120, 209N,  715E,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 119
IO, 99, 2019102912, 03, NG02, 126, 204N,  718E,  14, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 132
IO, 99, 2019102912, 03, NG02, 132, 199N,  720E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 114
IO, 99, 2019102912, 03, NG02, 138, 194N,  721E,  15, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 120
IO, 99, 2019102912, 03, NG03, 000,  48N,  759E,  29, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 157
IO, 99, 2019102912, 03, NG04, 000,  49N,  773E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
IO, 99, 2019102912, 03, NG05, 000,  61N,  764E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 098
IO, 99, 2019102912, 03, NG06, 000,  46N,  764E,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 078
IO, 99, 2019102912, 03, NG06, 006,  53N,  773E,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 104
IO, 99, 2019102912, 03, NG06, 012,  77N,  782E,  23, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 089
IO, 99, 2019102912, 03, NG06, 018,  87N,  781E,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 140
IO, 99, 2019102912, 03, NG06, 024,  81N,  782E,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 095
IO, 99, 2019102912, 03, NG06, 030,  89N,  785E,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 059
IO, 99, 2019102912, 03, NG06, 036,  94N,  786E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 052
IO, 99, 2019102912, 03, NG06, 042, 100N,  788E,  19, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 075
IO, 99, 2019102912, 03, NG06, 048, 103N,  788E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 063
IO, 99, 2019102912, 03, NG06, 054, 105N,  789E,  19, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 063
IO, 99, 2019102912, 03, NG06, 060, 109N,  788E,  16, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 078
IO, 99, 2019102912, 03, NG06, 066, 110N,  786E,  11, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 062
IO, 99, 2019102912, 03, NG06, 072, 108N,  785E,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 099
IO, 99, 2019102912, 03, NG06, 078, 104N,  781E,  11, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 130
IO, 99, 2019102912, 03, NG06, 084,  95N,  780E,  11, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 124
IO, 99, 2019102912, 03, NG06, 090,  89N,  777E,  11, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 086
IO, 99, 2019102912, 03, NG06, 096,  89N,  777E,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 084
IO, 99, 2019102912, 03, NG06, 102,  86N,  779E,  12, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 145
IO, 99, 2019102912, 03, NG07, 000,  63N,  769E,  35, 1005, XX,  34, NEQ, 0072, 0000, 0000, 0000,    0,    0, 071
IO, 99, 2019102912, 03, NG07, 006,  67N,  764E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 119
IO, 99, 2019102912, 03, NG07, 012,  75N,  763E,  36, 1006, XX,  34, NEQ, 0000, 0058, 0000, 0000,    0,    0, 051
IO, 99, 2019102912, 03, NG07, 018,  85N,  768E,  31, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 075
IO, 99, 2019102912, 03, NG07, 024,  97N,  779E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 077
IO, 99, 2019102912, 03, NG07, 030, 106N,  793E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 054
IO, 99, 2019102912, 03, NG07, 036, 113N,  807E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 053
IO, 99, 2019102912, 03, NG07, 042, 117N,  822E,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
IO, 99, 2019102912, 03, NG07, 048, 114N,  830E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 087
IO, 99, 2019102912, 03, NG07, 054, 111N,  835E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 073
IO, 99, 2019102912, 03, NG07, 060, 109N,  839E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 056
IO, 99, 2019102912, 03, NG07, 066, 108N,  840E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 075
IO, 99, 2019102912, 03, NG07, 072, 105N,  838E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 135
IO, 99, 2019102912, 03, NG07, 078, 103N,  833E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 074
IO, 99, 2019102912, 03, NG07, 084, 101N,  824E,  15, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 119
IO, 99, 2019102912, 03, NG07, 090,  98N,  819E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 149
IO, 99, 2019102912, 03, NG07, 096,  96N,  813E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 125
IO, 99, 2019102912, 03, NG07, 102,  94N,  811E,  16, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 034
IO, 99, 2019102912, 03, NG07, 108,  92N,  812E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 020
IO, 99, 2019102912, 03, NG07, 114,  90N,  811E,  16, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 085
IO, 99, 2019102912, 03, NG07, 120,  93N,  811E,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 097
IO, 99, 2019102912, 03, NG07, 126,  96N,  813E,  18, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 040
IO, 99, 2019102912, 03, NG07, 132,  99N,  813E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
IO, 99, 2019102912, 03, NG07, 138, 101N,  817E,  16, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 065
IO, 99, 2019102912, 03, NG07, 144, 101N,  820E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
IO, 99, 2019102912, 03, NG07, 150, 100N,  823E,  14, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 094
IO, 99, 2019102912, 03, NG07, 156,  99N,  826E,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 056
IO, 99, 2019102912, 03, NG08, 000,  49N,  764E,  33, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 053
IO, 99, 2019102912, 03, NG08, 006,  50N,  754E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 159
IO, 99, 2019102912, 03, NG08, 012,  58N,  751E,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 117
IO, 99, 2019102912, 03, NG08, 018,  67N,  746E,  26, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 074
IO, 99, 2019102912, 03, NG08, 024,  70N,  748E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 076
IO, 99, 2019102912, 03, NG08, 030,  76N,  748E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
IO, 99, 2019102912, 03, NG08, 036,  83N,  741E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 081
IO, 99, 2019102912, 03, NG08, 042,  88N,  738E,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 131
IO, 99, 2019102912, 03, NG08, 048,  92N,  740E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 129
IO, 99, 2019102912, 03, NG08, 054,  95N,  739E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 097
IO, 99, 2019102912, 03, NG08, 060, 108N,  730E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 120
IO, 99, 2019102912, 03, NG08, 066, 120N,  714E,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 153
IO, 99, 2019102912, 03, NG08, 072, 132N,  707E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 142
IO, 99, 2019102912, 03, NG08, 078, 139N,  701E,  16, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 154
IO, 99, 2019102912, 03, NG08, 084, 147N,  697E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 157
IO, 99, 2019102912, 03, NG08, 090, 157N,  690E,  15, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 149
IO, 99, 2019102912, 03, NG08, 096, 164N,  684E,  14, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 155
IO, 99, 2019102912, 03, NG08, 102, 167N,  682E,  15, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 142
IO, 99, 2019102912, 03, NG08, 108, 172N,  681E,  14, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 140
IO, 99, 2019102912, 03, NG09, 000,  47N,  778E,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 137
IO, 99, 2019102912, 03, NG09, 006,  45N,  780E,  33, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
IO, 99, 2019102912, 03, NG09, 012,  57N,  784E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 069
IO, 99, 2019102912, 03, NG09, 018,  77N,  766E,  33, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 145
IO, 99, 2019102912, 03, NG09, 024,  93N,  761E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 161
IO, 99, 2019102912, 03, NG09, 030, 111N,  742E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 102
IO, 99, 2019102912, 03, NG09, 036, 138N,  709E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 120
IO, 99, 2019102912, 03, NG09, 042, 148N,  698E,  35, 1006, XX,  34, NEQ, 0000, 0165, 0000, 0000,    0,    0, 156
IO, 99, 2019102912, 03, NG09, 048, 158N,  688E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 045
IO, 99, 2019102912, 03, NG09, 054, 167N,  677E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 102
IO, 99, 2019102912, 03, NG09, 060, 179N,  664E,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 119
IO, 99, 2019102912, 03, NG09, 066, 190N,  646E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 148
IO, 99, 2019102912, 03, NG09, 072, 197N,  638E,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 045
IO, 99, 2019102912, 03, NG09, 078, 202N,  632E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 076
IO, 99, 2019102912, 03, NG09, 084, 202N,  626E,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 077
IO, 99, 2019102912, 03, NG09, 090, 204N,  626E,  36, 1006, XX,  34, NEQ, 0072, 0000, 0000, 0000,    0,    0, 053
IO, 99, 2019102912, 03, NG09, 096, 208N,  626E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 079
IO, 99, 2019102912, 03, NG09, 102, 209N,  628E,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 069
IO, 99, 2019102912, 03, NG09, 108, 212N,  627E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 085
IO, 99, 2019102912, 03, NG09, 114, 213N,  623E,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
