SH, 04, 2015112718, 03, CTCX, 000, 136S, 1751W,  35,  999, XX,  34, NEQ, 0285, 0350, 0173, 0000,    0,    0, 078
SH, 04, 2015112800, 03, COTC, 090, 167S, 1695W,  27, 1000, XX,  34, NEQ, 0000, 0331, 0000, 0000,    0,    0, 108
SH, 04, 2015112800, 03, COTC, 096, 172S, 1686W,  29, 1001, XX,  34, NEQ, 0000, 0331, 0000, 0000,    0,    0, 107
SH, 04, 2015112800, 03, COTC, 102, 180S, 1675W,  33, 1000, XX,  34, NEQ, 0000, 0304, 0172, 0000,    0,    0, 079
SH, 04, 2015112800, 03, COTC, 108, 182S, 1664W,  35, 1002, XX,  34, NEQ, 0000, 0273, 0116, 0000,    0,    0, 107
SH, 04, 2015112800, 03, COTC, 114, 189S, 1646W,  38, 1001, XX,  34, NEQ, 0000, 0151, 0000, 0000,    0,    0, 088
SH, 04, 2015112800, 03, COTC, 120, 193S, 1640W,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 081
SH, 04, 2015112800, 03, CTCX, 000, 138S, 1745W,  40,  996, XX,  34, NEQ, 0118, 0089, 0000, 0098,    0,    0, 081
SH, 04, 2015112800, 03, CTCX, 006, 146S, 1734W,  44,  995, XX,  34, NEQ, 0223, 0270, 0201, 0224,    0,    0, 055
SH, 04, 2015112800, 03, CTCX, 012, 152S, 1727W,  50,  993, XX,  34, NEQ, 0233, 0246, 0187, 0207,    0,    0, 069
SH, 04, 2015112800, 03, CTCX, 012, 152S, 1727W,  50,  993, XX,  50, NEQ, 0000, 0069, 0000, 0000,    0,    0, 069
SH, 04, 2015112800, 03, CTCX, 018, 156S, 1714W,  48,  989, XX,  34, NEQ, 0215, 0349, 0119, 0125,    0,    0, 055
SH, 04, 2015112800, 03, CTCX, 024, 170S, 1699W,  50,  985, XX,  34, NEQ, 0239, 0350, 0216, 0085,    0,    0, 067
SH, 04, 2015112800, 03, CTCX, 030, 183S, 1690W,  64,  979, XX,  34, NEQ, 0240, 0331, 0207, 0101,    0,    0, 027
SH, 04, 2015112800, 03, CTCX, 030, 183S, 1690W,  64,  979, XX,  50, NEQ, 0000, 0066, 0064, 0033,    0,    0, 027
SH, 04, 2015112800, 03, CTCX, 030, 183S, 1690W,  64,  979, XX,  64, NEQ, 0000, 0000, 0027, 0000,    0,    0, 027
SH, 04, 2015112800, 03, CTCX, 036, 193S, 1688W,  59,  984, XX,  34, NEQ, 0221, 0314, 0207, 0105,    0,    0, 023
SH, 04, 2015112800, 03, CTCX, 036, 193S, 1688W,  59,  984, XX,  50, NEQ, 0000, 0082, 0072, 0046,    0,    0, 023
SH, 04, 2015112800, 03, CTCX, 042, 200S, 1686W,  59,  984, XX,  34, NEQ, 0253, 0297, 0213, 0093,    0,    0, 036
SH, 04, 2015112800, 03, CTCX, 042, 200S, 1686W,  59,  984, XX,  50, NEQ, 0000, 0117, 0087, 0046,    0,    0, 036
SH, 04, 2015112800, 03, CTCX, 048, 204S, 1684W,  46,  988, XX,  34, NEQ, 0261, 0334, 0206, 0116,    0,    0, 086
SH, 04, 2015112800, 03, CTCX, 054, 206S, 1680W,  46,  989, XX,  34, NEQ, 0000, 0350, 0247, 0139,    0,    0, 100
SH, 04, 2015112800, 03, CTCX, 060, 210S, 1673W,  45,  992, XX,  34, NEQ, 0000, 0350, 0256, 0000,    0,    0, 108
SH, 04, 2015112800, 03, CTCX, 066, 219S, 1671W,  47,  992, XX,  34, NEQ, 0000, 0351, 0236, 0148,    0,    0, 098
SH, 04, 2015112800, 03, CTCX, 072, 229S, 1668W,  49,  992, XX,  34, NEQ, 0259, 0345, 0231, 0158,    0,    0, 066
SH, 04, 2015112800, 03, CTCX, 078, 234S, 1660W,  50,  990, XX,  34, NEQ, 0200, 0308, 0250, 0182,    0,    0, 099
SH, 04, 2015112800, 03, CTCX, 084, 238S, 1656W,  48,  990, XX,  34, NEQ, 0218, 0350, 0243, 0182,    0,    0, 066
SH, 04, 2015112800, 03, CTCX, 090, 257S, 1649W,  50,  988, XX,  34, NEQ, 0235, 0335, 0213, 0161,    0,    0, 051
SH, 04, 2015112800, 03, CTCX, 090, 257S, 1649W,  50,  988, XX,  50, NEQ, 0000, 0171, 0051, 0000,    0,    0, 051
SH, 04, 2015112800, 03, CTCX, 096, 261S, 1643W,  55,  983, XX,  34, NEQ, 0207, 0328, 0247, 0205,    0,    0, 077
SH, 04, 2015112800, 03, CTCX, 096, 261S, 1643W,  55,  983, XX,  50, NEQ, 0000, 0207, 0136, 0083,    0,    0, 077
SH, 04, 2015112800, 03, CTCX, 102, 267S, 1638W,  58,  979, XX,  34, NEQ, 0245, 0350, 0258, 0217,    0,    0, 056
SH, 04, 2015112800, 03, CTCX, 102, 267S, 1638W,  58,  979, XX,  50, NEQ, 0000, 0226, 0162, 0113,    0,    0, 056
SH, 04, 2015112800, 03, CTCX, 108, 275S, 1635W,  53,  979, XX,  34, NEQ, 0266, 0335, 0294, 0244,    0,    0, 090
SH, 04, 2015112800, 03, CTCX, 108, 275S, 1635W,  53,  979, XX,  50, NEQ, 0000, 0234, 0183, 0091,    0,    0, 090
SH, 04, 2015112800, 03, CTCX, 114, 276S, 1632W,  46,  979, XX,  34, NEQ, 0241, 0320, 0319, 0275,    0,    0, 106
SH, 04, 2015112800, 03, CTCX, 120, 284S, 1627W,  39,  982, XX,  34, NEQ, 0239, 0350, 0340, 0268,    0,    0, 107
SH, 04, 2015112800, 03, CTCX, 126, 290S, 1627W,  46,  982, XX,  34, NEQ, 0224, 0350, 0321, 0218,    0,    0, 026
SH, 04, 2015112800, 03, GFDN,   0, 137S, 1743W,  46,  992
SH, 04, 2015112800, 03, GFDN,   6, 147S, 1736W,  52,  989
SH, 04, 2015112800, 03, GFDN,  12, 154S, 1732W,  56,  989
SH, 04, 2015112800, 03, GFDN,  18, 161S, 1730W,  54,  986
SH, 04, 2015112800, 03, GFDN,  24, 169S, 1730W,  60,  986
SH, 04, 2015112800, 03, GFDN,  30, 169S, 1731W,  44,  989
SH, 04, 2015112800, 03, GFDN,  36, 166S, 1733W,  42,  991
SH, 04, 2015112800, 03, GFDN,  42, 167S, 1731W,  33,  993
SH, 04, 2015112800, 03, GFDN,  48, 169S, 1730W,  31,  995
SH, 04, 2015112800, 03, GFDN,  54, 169S, 1730W,  31,  996
SH, 04, 2015112800, 03, GFDN,  60, 168S, 1734W,  32,  998
SH, 04, 2015112800, 03, GFDN,  66, 167S, 1737W,  30,  998
SH, 04, 2015112800, 03, GFDN,  72, 166S, 1742W,  29,  999
SH, 04, 2015112800, 03, GFDN,  78, 164S, 1745W,  28, 1000
SH, 04, 2015112800, 03, GFDN,  84, 162S, 1750W,  29, 1000
SH, 04, 2015112800, 03, GFDN,  90, 163S, 1755W,  36,  998
SH, 04, 2015112800, 03, GFDN,  96, 158S, 1756W,  27, 1001
SH, 04, 2015112800, 03, GFDN, 102, 155S, 1756W,  22, 1001
SH, 04, 2015112800, 03, GFDN, 108, 153S, 1752W,  20, 1002
SH, 04, 2015112800, 03, GFDN, 114, 150S, 1748W,  20, 1002
SH, 04, 2015112800, 03, GFDN, 120, 148S, 1742W,  18, 1003
SH, 04, 2015112800, 03, GFDN, 126, 146S, 1741W,  17, 1003
SH, 04, 2015112800, 03, NG01, 000, 132S, 1750W,  50,  996, XX,  34, NEQ, 0115, 0301, 0235, 0221,    0,    0, 125
SH, 04, 2015112800, 03, NG01, 006, 136S, 1745W,  42,  995, XX,  34, NEQ, 0157, 0305, 0085, 0283,    0,    0, 086
SH, 04, 2015112800, 03, NG01, 012, 145S, 1742W,  37,  996, XX,  34, NEQ, 0161, 0216, 0225, 0159,    0,    0, 111
SH, 04, 2015112800, 03, NG01, 018, 144S, 1732W,  43,  995, XX,  34, NEQ, 0108, 0155, 0268, 0325,    0,    0, 098
SH, 04, 2015112800, 03, NG01, 024, 146S, 1725W,  40,  995, XX,  34, NEQ, 0103, 0311, 0157, 0118,    0,    0, 097
SH, 04, 2015112800, 03, NG01, 030, 151S, 1718W,  43,  995, XX,  34, NEQ, 0130, 0243, 0234, 0196,    0,    0, 135
SH, 04, 2015112800, 03, NG01, 036, 152S, 1714W,  40,  996, XX,  34, NEQ, 0163, 0193, 0248, 0000,    0,    0, 112
SH, 04, 2015112800, 03, NG01, 042, 156S, 1711W,  35,  996, XX,  34, NEQ, 0000, 0299, 0173, 0000,    0,    0, 154
SH, 04, 2015112800, 03, NG01, 048, 159S, 1709W,  35,  997, XX,  34, NEQ, 0000, 0344, 0288, 0000,    0,    0, 090
SH, 04, 2015112800, 03, NG01, 054, 153S, 1708W,  39,  996, XX,  34, NEQ, 0000, 0310, 0245, 0000,    0,    0, 161
SH, 04, 2015112800, 03, NG01, 060, 153S, 1708W,  34,  998, XX,  34, NEQ, 0000, 0241, 0180, 0000,    0,    0, 127
SH, 04, 2015112800, 03, NG01, 066, 150S, 1699W,  33,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 129
SH, 04, 2015112800, 03, NG01, 072, 152S, 1690W,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 124
SH, 04, 2015112800, 03, NG01, 078, 148S, 1681W,  31,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 144
SH, 04, 2015112800, 03, NG01, 084, 146S, 1669W,  33, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 158
SH, 04, 2015112800, 03, NG01, 090, 147S, 1653W,  31,  999, XX,  34, NEQ, 0224, 0000, 0000, 0000,    0,    0, 161
SH, 04, 2015112800, 03, NG01, 096, 150S, 1637W,  34, 1000, XX,  34, NEQ, 0199, 0000, 0000, 0186,    0,    0, 125
SH, 04, 2015112800, 03, NG01, 102, 153S, 1621W,  33, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0205,    0,    0, 151
SH, 04, 2015112800, 03, NG01, 108, 157S, 1603W,  28, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
SH, 04, 2015112800, 03, NG01, 114, 160S, 1591W,  35, 1001, XX,  34, NEQ, 0142, 0000, 0000, 0000,    0,    0, 136
SH, 04, 2015112800, 03, NG01, 120, 168S, 1573W,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 134
SH, 04, 2015112800, 03, NG01, 126, 169S, 1558W,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
SH, 04, 2015112800, 03, NG01, 132, 172S, 1546W,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 140
SH, 04, 2015112800, 03, NG01, 138, 173S, 1538W,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 111
SH, 04, 2015112800, 03, NG01, 144, 172S, 1536W,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 115
SH, 04, 2015112800, 03, NG01, 150, 169S, 1535W,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 072
SH, 04, 2015112800, 03, NG01, 156, 166S, 1543W,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 092
SH, 04, 2015112800, 03, NG01, 162, 170S, 1543W,  27, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 153
SH, 04, 2015112800, 03, NG02, 000, 144S, 1745W,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 157
SH, 04, 2015112800, 03, NG02, 006, 142S, 1740W,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 121
SH, 04, 2015112800, 03, NG02, 012, 145S, 1730W,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 153
SH, 04, 2015112800, 03, NG02, 018, 143S, 1725W,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 135
SH, 04, 2015112800, 03, NG02, 024, 139S, 1725W,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 128
SH, 04, 2015112800, 03, NG02, 030, 137S, 1722W,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 145
SH, 04, 2015112800, 03, NG02, 036, 137S, 1713W,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 145
SH, 04, 2015112800, 03, NG02, 042, 135S, 1707W,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 149
SH, 04, 2015112800, 03, NG02, 048, 131S, 1695W,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 143
SH, 04, 2015112800, 03, NG02, 054, 129S, 1678W,  27, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 162
SH, 04, 2015112800, 03, NG02, 060, 132S, 1642W,  29,  998, XX,  34, NEQ, 0000, 0327, 0000, 0000,    0,    0, 129
SH, 04, 2015112800, 03, NG02, 066, 140S, 1606W,  37,  996, XX,  34, NEQ, 0115, 0000, 0140, 0000,    0,    0, 101
SH, 04, 2015112800, 03, NG02, 072, 141S, 1600W,  42,  996, XX,  34, NEQ, 0148, 0321, 0303, 0185,    0,    0, 125
SH, 04, 2015112800, 03, NG02, 078, 146S, 1592W,  46,  995, XX,  34, NEQ, 0175, 0270, 0215, 0181,    0,    0, 120
SH, 04, 2015112800, 03, NG02, 084, 152S, 1581W,  48,  996, XX,  34, NEQ, 0190, 0220, 0316, 0235,    0,    0, 147
SH, 04, 2015112800, 03, NG02, 090, 161S, 1570W,  47,  995, XX,  34, NEQ, 0206, 0131, 0150, 0108,    0,    0, 088
SH, 04, 2015112800, 03, NG02, 096, 171S, 1555W,  54,  994, XX,  34, NEQ, 0155, 0200, 0217, 0077,    0,    0, 108
SH, 04, 2015112800, 03, NG02, 096, 171S, 1555W,  54,  994, XX,  50, NEQ, 0128, 0000, 0000, 0000,    0,    0, 108
SH, 04, 2015112800, 03, NG02, 102, 181S, 1538W,  54,  993, XX,  34, NEQ, 0075, 0168, 0135, 0063,    0,    0, 121
SH, 04, 2015112800, 03, NG02, 102, 181S, 1538W,  54,  993, XX,  50, NEQ, 0145, 0000, 0000, 0000,    0,    0, 121
SH, 04, 2015112800, 03, NG02, 108, 193S, 1519W,  54,  993, XX,  34, NEQ, 0265, 0159, 0166, 0054,    0,    0, 109
SH, 04, 2015112800, 03, NG02, 108, 193S, 1519W,  54,  993, XX,  50, NEQ, 0129, 0000, 0000, 0000,    0,    0, 109
SH, 04, 2015112800, 03, NG02, 114, 208S, 1499W,  57,  994, XX,  34, NEQ, 0222, 0151, 0235, 0107,    0,    0, 071
SH, 04, 2015112800, 03, NG02, 114, 208S, 1499W,  57,  994, XX,  50, NEQ, 0138, 0000, 0093, 0000,    0,    0, 071
SH, 04, 2015112800, 03, NG02, 120, 215S, 1482W,  49,  994, XX,  34, NEQ, 0110, 0158, 0270, 0064,    0,    0, 102
SH, 04, 2015112800, 03, NG02, 126, 224S, 1466W,  49,  995, XX,  34, NEQ, 0148, 0172, 0230, 0073,    0,    0, 100
SH, 04, 2015112800, 03, NG02, 132, 232S, 1452W,  45,  998, XX,  34, NEQ, 0089, 0162, 0178, 0092,    0,    0, 095
SH, 04, 2015112800, 03, NG02, 138, 240S, 1431W,  42, 1001, XX,  34, NEQ, 0130, 0082, 0166, 0050,    0,    0, 060
SH, 04, 2015112800, 03, NG02, 144, 241S, 1416W,  40, 1001, XX,  34, NEQ, 0000, 0154, 0133, 0073,    0,    0, 060
SH, 04, 2015112800, 03, NG02, 150, 239S, 1400W,  38, 1002, XX,  34, NEQ, 0000, 0000, 0192, 0000,    0,    0, 131
