EP, 90, 2007080312, 03,  NGX,   0, 158N, 1163W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03,  NGM,  48, 194N, 1282W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03,  NGX,   0, 163N, 1182W,  15, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03,  NGX,  12, 171N, 1197W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03,  NGX,  24, 179N, 1216W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03,  NGX,  36, 185N, 1236W,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03,  NGX,  48, 201N, 1253W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03,  NGX,  60, 211N, 1265W,  14, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03,  NGX,  72, 224N, 1273W,  13, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03,  NGX,  84, 225N, 1269W,  14, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AC00,   0, 153N, 1186W,  13, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AC00,   6, 154N, 1198W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AC00,  12, 158N, 1208W,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AC00,  18, 158N, 1221W,  14, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AEMN,   0, 154N, 1184W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AEMN,   6, 157N, 1200W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AEMN,  12, 158N, 1212W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AEMN,  18, 158N, 1225W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AEMN,  24, 163N, 1238W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AEMN,  30, 165N, 1249W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AEMN,  36, 163N, 1263W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP01,   0, 153N, 1189W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP01,   6, 154N, 1203W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP01,  12, 157N, 1219W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP01,  18, 153N, 1237W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP01,  24, 159N, 1249W,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP01,  30, 166N, 1262W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP01,  36, 166N, 1271W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP01,  42, 170N, 1285W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP01,  48, 170N, 1293W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP01,  54, 168N, 1305W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP02,   0, 150N, 1173W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP02,   6, 151N, 1180W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP02,  12, 152N, 1184W,  15, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP02,  18, 153N, 1199W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP02,  24, 157N, 1214W,  13, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP02,  30, 154N, 1224W,  13, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP02,  36, 148N, 1241W,   9, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP03,   0, 150N, 1183W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP03,   6, 148N, 1198W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP03,  12, 153N, 1207W,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP03,  18, 159N, 1224W,  14, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP03,  24, 167N, 1237W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP03,  30, 162N, 1258W,  15, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP03,  36, 156N, 1275W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP04,   0, 166N, 1193W,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP04,   6, 168N, 1212W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP04,  12, 169N, 1221W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP04,  18, 170N, 1235W,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP04,  24, 170N, 1252W,  14, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP04,  30, 163N, 1271W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP04,  36, 167N, 1287W,  11, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP04,  42, 166N, 1293W,  12, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP04,  48, 167N, 1306W,  12, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP05,   0, 153N, 1185W,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP05,   6, 158N, 1196W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP05,  12, 159N, 1207W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP05,  18, 156N, 1221W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP06,   0, 153N, 1184W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP06,   6, 153N, 1203W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP06,  12, 155N, 1214W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP06,  18, 157N, 1223W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP06,  24, 166N, 1233W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP06,  30, 175N, 1245W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP07,   0, 152N, 1181W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP07,   6, 161N, 1188W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP07,  12, 166N, 1199W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP07,  18, 164N, 1217W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP07,  24, 166N, 1229W,  15, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP07,  30, 167N, 1243W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP07,  36, 169N, 1255W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP07,  42, 174N, 1257W,  11, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP08,   0, 166N, 1190W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP08,   6, 169N, 1212W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP08,  12, 169N, 1227W,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP08,  18, 170N, 1240W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP08,  24, 164N, 1254W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP09,   0, 161N, 1186W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP09,   6, 162N, 1208W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP09,  12, 153N, 1223W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP10,   0, 152N, 1181W,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP10,   6, 152N, 1190W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP10,  12, 152N, 1205W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP10,  18, 146N, 1219W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP11,   0, 150N, 1180W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP11,   6, 153N, 1194W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP11,  12, 152N, 1208W,  14, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2007080400, 03, AP12,   0, 151N, 1187W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
