EP, 98, 2016101012, 03, CP14,   0, 138N, 1145W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,   6, 144N, 1161W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  12, 141N, 1184W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  18, 149N, 1195W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  24, 159N, 1215W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  30, 160N, 1227W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  36, 160N, 1231W,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  42, 164N, 1237W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  48, 169N, 1241W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  54, 176N, 1245W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  60, 181N, 1253W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  66, 185N, 1271W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  72, 184N, 1290W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  78, 183N, 1309W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  84, 180N, 1325W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  90, 181N, 1339W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14,  96, 179N, 1358W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 102, 179N, 1371W,  21, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 108, 178N, 1385W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 114, 176N, 1395W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 120, 178N, 1410W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 126, 177N, 1424W,  19, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 132, 173N, 1434W,  15, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 138, 174N, 1447W,  17, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 144, 170N, 1458W,  17, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 150, 169N, 1468W,  17, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 156, 169N, 1484W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 162, 165N, 1501W,  19, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 168, 159N, 1519W,  17, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 174, 158N, 1549W,  19, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 180, 161N, 1568W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 186, 161N, 1578W,  13, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 192, 161N, 1595W,  13, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 198, 160N, 1611W,  13, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP14, 204, 169N, 1617W,  12, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,   0, 138N, 1129W,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,   6, 140N, 1143W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  12, 149N, 1154W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  18, 157N, 1162W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  24, 160N, 1173W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  30, 160N, 1183W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  36, 169N, 1198W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  42, 172N, 1210W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  48, 178N, 1223W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  54, 172N, 1238W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  60, 169N, 1249W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  66, 169N, 1262W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  72, 169N, 1273W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  78, 167N, 1286W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP15,  84, 165N, 1301W,  14, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP16,   0, 138N, 1128W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP16,   6, 146N, 1135W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,   0, 141N, 1137W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,   6, 136N, 1167W,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  12, 130N, 1189W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  18, 140N, 1195W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  24, 150N, 1205W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  30, 153N, 1221W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  36, 160N, 1223W,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  42, 171N, 1232W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  48, 185N, 1242W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  54, 191N, 1252W,  26, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  60, 193N, 1261W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  66, 193N, 1271W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  72, 191N, 1285W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  78, 191N, 1299W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  84, 192N, 1314W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  90, 191N, 1328W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17,  96, 193N, 1342W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17, 102, 194N, 1356W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17, 108, 193N, 1367W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17, 114, 197N, 1377W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17, 120, 190N, 1391W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17, 126, 193N, 1407W,  16, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17, 132, 202N, 1418W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17, 138, 202N, 1426W,  18, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP17, 144, 192N, 1445W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP18,   0, 133N, 1149W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,   0, 139N, 1134W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,   6, 150N, 1139W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  12, 159N, 1159W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  18, 152N, 1183W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  24, 154N, 1194W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  30, 160N, 1207W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  36, 162N, 1219W,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  42, 166N, 1226W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  48, 166N, 1233W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  54, 169N, 1242W,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  60, 169N, 1253W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  66, 167N, 1267W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  72, 161N, 1276W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  78, 158N, 1283W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  84, 158N, 1290W,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  90, 147N, 1303W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19,  96, 137N, 1315W,  12, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19, 102, 137N, 1329W,  11, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19, 108, 136N, 1349W,  12, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19, 114, 145N, 1372W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19, 120, 145N, 1389W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19, 126, 149N, 1406W,  21, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP19, 132, 150N, 1427W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP20,   0, 137N, 1133W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP20,   6, 152N, 1135W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CP20,  12, 165N, 1143W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, CTCX,   0, 141N, 1135W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 108,   0,   0, 
EP, 98, 2016101012, 03, DSHP,   0, 130N, 1140W,  25,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, DSHP,  12, 142N, 1162W,  26,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, DSHP,  24, 163N, 1190W,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, DSHP,  36, 191N, 1220W,  32,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, DSHP,  48, 215N, 1249W,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, DSHP,  60, 229N, 1269W,  24,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, DSHP,  72, 232N, 1295W,  17,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, IVCN,   0,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, IVCN,  12,   0N,    0W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, IVCN,  24,   0N,    0W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, IVCN,  36,   0N,    0W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, IVCN,  48,   0N,    0W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, IVCN,  60,   0N,    0W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LBAR,   0, 130N, 1140W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LBAR,  12, 137N, 1168W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LBAR,  24, 149N, 1199W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LBAR,  36, 164N, 1231W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LBAR,  48, 179N, 1259W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LBAR,  60, 193N, 1280W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LBAR,  72, 207N, 1300W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LBAR,  84, 217N, 1320W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LBAR,  96, 235N, 1334W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LBAR, 108, 248N, 1340W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LBAR, 120, 257N, 1341W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LGEM,   0, 130N, 1140W,  25,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LGEM,  12, 142N, 1162W,  25,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LGEM,  24, 163N, 1190W,  24,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LGEM,  36, 191N, 1220W,  24,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LGEM,  48, 215N, 1249W,  22,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, LGEM,  60, 229N, 1269W,  18,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,   0, 126N, 1142W,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,   6, 125N, 1174W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  12, 123N, 1194W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  18, 128N, 1196W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  24, 134N, 1201W,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  30, 144N, 1204W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  36, 148N, 1222W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  42, 138N, 1242W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  48, 141N, 1254W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  54, 154N, 1261W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  60, 156N, 1273W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  66, 159N, 1282W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  72, 161N, 1298W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  84, 165N, 1323W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX,  96, 168N, 1346W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX, 108, 171N, 1372W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX, 120, 171N, 1395W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX, 132, 172N, 1415W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX, 144, 168N, 1437W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX, 156, 168N, 1459W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX, 168, 159N, 1485W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03,  NGX, 180, 149N, 1515W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, OCD5,   0, 130N, 1140W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, OCD5,  12, 134N, 1159W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, OCD5,  24, 140N, 1177W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, OCD5,  36, 145N, 1193W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, OCD5,  48, 151N, 1208W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, OCD5,  60, 157N, 1222W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, OCD5,  72, 163N, 1236W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, OCD5,  84, 168N, 1248W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, OCD5,  96, 174N, 1259W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, OCD5, 108, 180N, 1271W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, OCD5, 120, 185N, 1285W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHF5,   0,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHF5,  12,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHF5,  24,   0N,    0W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHF5,  36,   0N,    0W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHF5,  48,   0N,    0W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHF5,  60,   0N,    0W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHF5,  72,   0N,    0W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHF5,  84,   0N,    0W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHF5,  96,   0N,    0W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHF5, 108,   0N,    0W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHF5, 120,   0N,    0W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHFR,  12,   0N,    0W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHFR,  24,   0N,    0W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHFR,  36,   0N,    0W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHFR,  48,   0N,    0W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHFR,  60,   0N,    0W,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHFR,  72,   0N,    0W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHIP,   0, 130N, 1140W,  25,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHIP,  12, 142N, 1162W,  26,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHIP,  24, 163N, 1190W,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHIP,  36, 191N, 1220W,  32,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHIP,  48, 215N, 1249W,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHIP,  60, 229N, 1269W,  24,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, SHIP,  72, 232N, 1295W,  17,    0, TD,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,   0, 130N, 1140W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,   6, 134N, 1151W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  12, 140N, 1163W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  18, 148N, 1176W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  24, 158N, 1189W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  30, 170N, 1202W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  36, 182N, 1214W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  42, 195N, 1226W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  48, 208N, 1235W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  54, 220N, 1241W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  60, 228N, 1242W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  66, 233N, 1242W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  72, 235N, 1243W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  78, 235N, 1245W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  84, 234N, 1248W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  90, 234N, 1253W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD,  96, 234N, 1257W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD, 102, 233N, 1260W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD, 108, 232N, 1263W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD, 114, 230N, 1266W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABD, 120, 227N, 1270W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,   0, 130N, 1140W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,   6, 134N, 1150W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,  12, 142N, 1162W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,  18, 152N, 1175W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,  24, 163N, 1190W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,  30, 177N, 1205W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,  36, 191N, 1221W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,  42, 204N, 1236W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,  48, 215N, 1249W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,  54, 224N, 1259W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,  60, 229N, 1269W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2016101012, 03, TABM,  66, 231N, 1280W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
