IO, 92, 2013050806, 03, GFDN,   0,  62N,  886E,  21, 1008
IO, 92, 2013050806, 03, GFDN,   6,  77N,  897E,  23, 1006
IO, 92, 2013050806, 03, NVGM, 000,  66N,  903E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG20, 012,  46N,  923E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG20, 018,  52N,  928E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG20, 024,  68N,  923E,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG20, 030,  78N,  925E,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG20, 036,  83N,  925E,  10, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG20, 042,  90N,  933E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG20, 048,  99N,  938E,  13, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 000,  57N,  889E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 006,  57N,  883E,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 012,  57N,  882E,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 018,  59N,  890E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 024,  68N,  892E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 030,  70N,  889E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 036,  72N,  888E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 042,  73N,  890E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 048,  74N,  891E,  23, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 054,  76N,  894E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 060,  80N,  897E,  22, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 066,  84N,  899E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 072,  89N,  900E,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NVGM, 078,  94N,  900E,  23, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
