AL, 96, 2005112812, 03,  NGX,   0, 304N,  469W,  31, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN02,  18, 293N,  502W,  29, 1000, XX,  34, NEQ,  345,    0,    0,  640, 
AL, 96, 2005112818, 03, AN02,  24, 297N,  504W,  26,  999, XX,  34, NEQ,    0,    0,    0,  650, 
AL, 96, 2005112818, 03, AN02,  30, 300N,  504W,  26, 1001, XX,  34, NEQ,    0,    0,    0,  335, 
AL, 96, 2005112818, 03, AN02,  36, 301N,  515W,  26, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN03,   0, 295N,  490W,  35,  996, XX,  34, NEQ,    0,    0,    0,  160, 
AL, 96, 2005112818, 03, AN03,   6, 294N,  494W,  35,  996, XX,  34, NEQ,    0,    0,    0,  645, 
AL, 96, 2005112818, 03, AN03,  12, 292N,  498W,  31,  995, XX,  34, NEQ,    0,    0,    0,  333, 
AL, 96, 2005112818, 03, AN03,  18, 293N,  500W,  28,  996, XX,  34, NEQ,    0,    0,    0,  350, 
AL, 96, 2005112818, 03, AN03,  24, 301N,  504W,  24,  996, XX,  34, NEQ,    0,    0,    0,  645, 
AL, 96, 2005112818, 03, AN03,  30, 307N,  500W,  26,  998, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN03,  36, 310N,  502W,  24,  998, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN03,  42, 318N,  504W,  24, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN03,  48, 324N,  504W,  22,  998, XX,  34, NEQ,  336,    0,    0,  344, 
AL, 96, 2005112818, 03, AN03,  54, 333N,  506W,  20, 1001, XX,  34, NEQ,  640,    0,    0,  346, 
AL, 96, 2005112818, 03, AN03,  60, 341N,  512W,  21,  999, XX,  34, NEQ,  299,    0,    0,  236, 
AL, 96, 2005112818, 03, AN03,  66, 350N,  524W,  23,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN03,  72, 366N,  533W,  27,  997, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN03,  78, 376N,  537W,  23,  997, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN03,  84, 399N,  542W,  25,  995, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN03,  90, 417N,  543W,  25,  996, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN03,  96, 442N,  550W,  29,  993, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN03, 102, 466N,  555W,  31,  991, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN03, 108, 490N,  561W,  36,  989, XX,  34, NEQ,  285,  282,    0,    0, 
AL, 96, 2005112818, 03, AN04,   0, 297N,  478W,  41,  998, XX,  34, NEQ,  277,    0,    0,  262, 
AL, 96, 2005112818, 03, AN04,   6, 292N,  484W,  35, 1000, XX,  34, NEQ,    0,    0,  138,  287, 
AL, 96, 2005112818, 03, AN04,  12, 293N,  486W,  33,  998, XX,  34, NEQ,  344,    0,    0,  645, 
AL, 96, 2005112818, 03, AN04,  18, 293N,  487W,  25, 1000, XX,  34, NEQ,    0,    0,    0,  650, 
AL, 96, 2005112818, 03, AN04,  24, 298N,  489W,  24,  999, XX,  34, NEQ,    0,    0,    0,  645, 
AL, 96, 2005112818, 03, AN04,  30, 301N,  492W,  25, 1001, XX,  34, NEQ,    0,    0,    0,  344, 
AL, 96, 2005112818, 03, AN04,  36, 311N,  481W,  22, 1000, XX,  34, NEQ,    0,    0,    0,  645, 
AL, 96, 2005112818, 03, AN04,  42, 319N,  484W,  25, 1002, XX,  34, NEQ,  315,    0,    0,  340, 
AL, 96, 2005112818, 03, AN04,  48, 330N,  490W,  27, 1000, XX,  34, NEQ,  337,    0,    0,    0, 
AL, 96, 2005112818, 03, AN04,  54, 329N,  509W,  28, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05,   0, 316N,  480W,  35,  998, XX,  34, NEQ,  330,    0,    0,  146, 
AL, 96, 2005112818, 03, AN05,   6, 317N,  485W,  34,  999, XX,  34, NEQ,  343,    0,    0,  271, 
AL, 96, 2005112818, 03, AN05,  12, 320N,  493W,  32,  997, XX,  34, NEQ,  312,    0,    0,  306, 
AL, 96, 2005112818, 03, AN05,  18, 319N,  503W,  36, 1000, XX,  34, NEQ,  309,    0,    0,  338, 
AL, 96, 2005112818, 03, AN05,  24, 329N,  501W,  33, 1000, XX,  34, NEQ,    0,    0,    0,  341, 
AL, 96, 2005112818, 03, AN05,  30, 333N,  507W,  28, 1000, XX,  34, NEQ,    0,    0,    0,  645, 
AL, 96, 2005112818, 03, AN05,  36, 338N,  519W,  29,  999, XX,  34, NEQ,    0,    0,    0,  640, 
AL, 96, 2005112818, 03, AN05,  42, 337N,  530W,  29, 1000, XX,  34, NEQ,    0,    0,    0,  645, 
AL, 96, 2005112818, 03, AN05,  48, 335N,  542W,  29, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05,  54, 334N,  551W,  27, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05,  60, 334N,  558W,  23, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05,  66, 333N,  558W,  21, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05,  72, 336N,  558W,  19, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05,  78, 333N,  550W,  17, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05,  84, 337N,  542W,  18,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05,  90, 337N,  535W,  19, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05,  96, 342N,  524W,  17, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 102, 343N,  511W,  18, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 108, 346N,  496W,  22, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 114, 342N,  478W,  17, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 120, 341N,  451W,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 126, 341N,  432W,  14, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 132, 345N,  398W,  15, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 138, 350N,  381W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 144, 361N,  376W,  18, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 150, 370N,  367W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 156, 372N,  358W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 162, 372N,  348W,  22, 1006, XX,  34, NEQ,    0,    0,    0,  337, 
AL, 96, 2005112818, 03, AN05, 168, 377N,  337W,  26, 1004, XX,  34, NEQ,    0,    0,    0,  329, 
AL, 96, 2005112818, 03, AN05, 174, 381N,  335W,  27, 1004, XX,  34, NEQ,    0,    0,    0,  645, 
AL, 96, 2005112818, 03, AN05, 180, 386N,  330W,  30, 1001, XX,  34, NEQ,    0,    0,    0,  346, 
AL, 96, 2005112818, 03, AN05, 186, 380N,  333W,  33, 1003, XX,  34, NEQ,    0,    0,  325,  337, 
AL, 96, 2005112818, 03, AN05, 192, 375N,  330W,  36, 1002, XX,  34, NEQ,  158,    0,    0,  177, 
AL, 96, 2005112818, 03, AN05, 198, 369N,  330W,  31, 1004, XX,  34, NEQ,  194,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 204, 354N,  343W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 210, 333N,  351W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 216, 303N,  357W,  14, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AN05, 222, 290N,  352W,  17, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AP01,   0, 302N,  481W,  36,  997, XX,  34, NEQ,  328,    0,    0,  239, 
AL, 96, 2005112818, 03, AP01,   6, 298N,  488W,  34,  997, XX,  34, NEQ,  324,    0,    0,  331, 
AL, 96, 2005112818, 03, AP01,  12, 305N,  493W,  31,  996, XX,  34, NEQ,  335,    0,    0,  340, 
AL, 96, 2005112818, 03, AP01,  18, 302N,  501W,  34,  998, XX,  34, NEQ,  650,    0,  205,  343, 
AL, 96, 2005112818, 03, AP01,  24, 302N,  508W,  27,  998, XX,  34, NEQ,    0,    0,    0,  348, 
AL, 96, 2005112818, 03, AP01,  30, 309N,  504W,  25,  999, XX,  34, NEQ,    0,    0,    0,  345, 
AL, 96, 2005112818, 03, AP01,  36, 310N,  511W,  27,  998, XX,  34, NEQ,    0,    0,    0,  345, 
AL, 96, 2005112818, 03, AP01,  42, 310N,  523W,  27, 1000, XX,  34, NEQ,  302,    0,    0,  314, 
AL, 96, 2005112818, 03, AP01,  48, 308N,  537W,  27,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AP01,  54, 310N,  541W,  25, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AP01,  60, 318N,  543W,  23,  998, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AP01,  66, 321N,  541W,  24, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AP01,  72, 328N,  540W,  23,  998, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AP01,  78, 330N,  531W,  20,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AP01,  84, 336N,  519W,  20,  997, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AP01,  90, 340N,  511W,  18,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AP01,  96, 346N,  502W,  19,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2005112818, 03, AP01, 102, 350N,  489W,  19,  999, XX,  34, NEQ,    0,    0,    0,    0, 
