EP, 95, 2021082418, 03, XTRP, 108, 154N, 1112W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082418, 03, XTRP, 120, 157N, 1129W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082418, 03, XTRP, 132, 160N, 1146W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082418, 03, XTRP, 144, 163N, 1164W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082418, 03, XTRP, 156, 166N, 1181W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082418, 03, XTRP, 168, 169N, 1198W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021082500, 01, CARQ, -24, 123N,  935W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 95, 2021082500, 01, CARQ, -18, 125N,  942W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 95, 2021082500, 01, CARQ, -12, 127N,  950W,  25,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 280,   9,     INVEST,  , 
EP, 95, 2021082500, 01, CARQ,  -6, 128N,  960W,  30,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 95, 2021082500, 01, CARQ,   0, 129N,  972W,  30, 1006, LO,  34, NEQ,    0,    0,    0,    0, 1010,  180,  80,   0,   0,   E,   0,   X, 275,  10,     INVEST, M, 
EP, 95, 2021082500, 01, CARQ,   0, 129N,  972W,  30, 1006, LO,  50, NEQ,    0,    0,    0,    0, 1010,  180,  80,   0,   0,   E,   0,   X, 275,  10,     INVEST, M, 
EP, 95, 2021082500, 01, CARQ,   0, 129N,  972W,  30, 1006, LO,  64, NEQ,    0,    0,    0,    0, 1010,  180,  80,   0,   0,   E,   0,   X, 275,  10,     INVEST, M, 
EP, 95, 2021082500, 03, AC00, 000, 121N,  975W,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AC00,   0, 121N,  975W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AC00, 006, 122N,  988W,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AC00,   6, 122N,  988W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AC00, 012, 119N,  998W,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AC00,  12, 119N,  998W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AC00, 018, 115N,  999W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AC00,  18, 115N,  999W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AC00, 024, 116N,  995W,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AC00,  24, 116N,  995W,  28, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AC00, 030, 120N, 1006W,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AC00,  30, 120N, 1006W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AC00, 036, 124N, 1028W,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AC00,  36, 124N, 1028W,  28, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AC00, 042, 125N, 1037W,  37, 1001, XX,  34, NEQ, 0000, 0066, 0000, 0000
EP, 95, 2021082500, 03, AC00,  42, 125N, 1037W,  37, 1001, XX,  34, NEQ,    0,   66,    0,    0, 
EP, 95, 2021082500, 03, AC00, 048, 130N, 1037W,  33,  999, XX,  34, NEQ, 0263, 0000, 0000, 0000
EP, 95, 2021082500, 03, AC00,  48, 130N, 1037W,  33,  999, XX,  34, NEQ,  263,    0,    0,    0, 
EP, 95, 2021082500, 03, AC00, 054, 130N, 1053W,  40, 1000, XX,  34, NEQ, 0266, 0122, 0000, 0000
EP, 95, 2021082500, 03, AC00,  54, 130N, 1053W,  40, 1000, XX,  34, NEQ,  266,  122,    0,    0, 
EP, 95, 2021082500, 03, AC00, 060, 136N, 1058W,  46,  996, XX,  34, NEQ, 0288, 0081, 0067, 0000
EP, 95, 2021082500, 03, AC00,  60, 136N, 1058W,  46,  996, XX,  34, NEQ,  288,   81,   67,    0, 
EP, 95, 2021082500, 03, AC00, 066, 141N, 1060W,  39,  998, XX,  34, NEQ, 0225, 0104, 0155, 0000
EP, 95, 2021082500, 03, AC00,  66, 141N, 1060W,  39,  998, XX,  34, NEQ,  225,  104,  155,    0, 
EP, 95, 2021082500, 03, AC00, 072, 149N, 1060W,  41,  994, XX,  34, NEQ, 0214, 0093, 0000, 0215
EP, 95, 2021082500, 03, AC00,  72, 149N, 1060W,  41,  994, XX,  34, NEQ,  214,   93,    0,  215, 
EP, 95, 2021082500, 03, AC00, 078, 160N, 1067W,  39,  997, XX,  34, NEQ, 0157, 0138, 0000, 0095
EP, 95, 2021082500, 03, AC00,  78, 160N, 1067W,  39,  997, XX,  34, NEQ,  157,  138,    0,   95, 
EP, 95, 2021082500, 03, AC00, 084, 165N, 1073W,  43,  994, XX,  34, NEQ, 0162, 0124, 0091, 0122
EP, 95, 2021082500, 03, AC00,  84, 165N, 1073W,  43,  994, XX,  34, NEQ,  162,  124,   91,  122, 
EP, 95, 2021082500, 03, AC00, 090, 174N, 1079W,  42,  994, XX,  34, NEQ, 0153, 0142, 0085, 0129
EP, 95, 2021082500, 03, AC00,  90, 174N, 1079W,  42,  994, XX,  34, NEQ,  153,  142,   85,  129, 
EP, 95, 2021082500, 03, AC00, 096, 180N, 1080W,  56,  989, XX,  34, NEQ, 0147, 0107, 0094, 0108
EP, 95, 2021082500, 03, AC00, 096, 180N, 1080W,  56,  989, XX,  50, NEQ, 0065, 0060, 0000, 0000
EP, 95, 2021082500, 03, AC00,  96, 180N, 1080W,  56,  989, XX,  34, NEQ,  147,  107,   94,  108, 
EP, 95, 2021082500, 03, AC00,  96, 180N, 1080W,  56,  989, XX,  50, NEQ,   65,   60,    0,    0, 
EP, 95, 2021082500, 03, AC00, 102, 189N, 1086W,  61,  988, XX,  34, NEQ, 0140, 0102, 0094, 0130
EP, 95, 2021082500, 03, AC00, 102, 189N, 1086W,  61,  988, XX,  34, NEQ,  140,  102,   94,  130, 
EP, 95, 2021082500, 03, AC00, 102, 189N, 1086W,  61,  988, XX,  50, NEQ, 0080, 0071, 0000, 0000
EP, 95, 2021082500, 03, AC00, 102, 189N, 1086W,  61,  988, XX,  50, NEQ,   80,   71,    0,    0, 
EP, 95, 2021082500, 03, AC00, 108, 197N, 1094W,  58,  985, XX,  34, NEQ, 0136, 0113, 0094, 0116
EP, 95, 2021082500, 03, AC00, 108, 197N, 1094W,  58,  985, XX,  34, NEQ,  136,  113,   94,  116, 
EP, 95, 2021082500, 03, AC00, 108, 197N, 1094W,  58,  985, XX,  50, NEQ, 0083, 0084, 0000, 0058
EP, 95, 2021082500, 03, AC00, 108, 197N, 1094W,  58,  985, XX,  50, NEQ,   83,   84,    0,   58, 
EP, 95, 2021082500, 03, AC00, 114, 203N, 1103W,  56,  985, XX,  34, NEQ, 0134, 0111, 0085, 0117
EP, 95, 2021082500, 03, AC00, 114, 203N, 1103W,  56,  985, XX,  34, NEQ,  134,  111,   85,  117, 
EP, 95, 2021082500, 03, AC00, 114, 203N, 1103W,  56,  985, XX,  50, NEQ, 0074, 0074, 0050, 0063
EP, 95, 2021082500, 03, AC00, 114, 203N, 1103W,  56,  985, XX,  50, NEQ,   74,   74,   50,   63, 
EP, 95, 2021082500, 03, AC00, 120, 208N, 1112W,  60,  981, XX,  34, NEQ, 0116, 0100, 0118, 0104
EP, 95, 2021082500, 03, AC00, 120, 208N, 1112W,  60,  981, XX,  34, NEQ,  116,  100,  118,  104, 
EP, 95, 2021082500, 03, AC00, 120, 208N, 1112W,  60,  981, XX,  50, NEQ, 0071, 0069, 0064, 0048
EP, 95, 2021082500, 03, AC00, 120, 208N, 1112W,  60,  981, XX,  50, NEQ,   71,   69,   64,   48, 
EP, 95, 2021082500, 03, AC00, 126, 210N, 1120W,  54,  983, XX,  34, NEQ, 0110, 0090, 0096, 0097
EP, 95, 2021082500, 03, AC00, 126, 210N, 1120W,  54,  983, XX,  34, NEQ,  110,   90,   96,   97, 
EP, 95, 2021082500, 03, AC00, 126, 210N, 1120W,  54,  983, XX,  50, NEQ, 0071, 0059, 0044, 0049
EP, 95, 2021082500, 03, AC00, 126, 210N, 1120W,  54,  983, XX,  50, NEQ,   71,   59,   44,   49, 
EP, 95, 2021082500, 03, AC00, 132, 213N, 1127W,  55,  983, XX,  34, NEQ, 0107, 0103, 0089, 0090
EP, 95, 2021082500, 03, AC00, 132, 213N, 1127W,  55,  983, XX,  34, NEQ,  107,  103,   89,   90, 
EP, 95, 2021082500, 03, AC00, 132, 213N, 1127W,  55,  983, XX,  50, NEQ, 0063, 0061, 0000, 0000
EP, 95, 2021082500, 03, AC00, 132, 213N, 1127W,  55,  983, XX,  50, NEQ,   63,   61,    0,    0, 
EP, 95, 2021082500, 03, AC00, 138, 215N, 1136W,  52,  985, XX,  34, NEQ, 0106, 0096, 0084, 0095
EP, 95, 2021082500, 03, AC00, 138, 215N, 1136W,  52,  985, XX,  34, NEQ,  106,   96,   84,   95, 
EP, 95, 2021082500, 03, AC00, 138, 215N, 1136W,  52,  985, XX,  50, NEQ, 0066, 0060, 0000, 0000
EP, 95, 2021082500, 03, AC00, 138, 215N, 1136W,  52,  985, XX,  50, NEQ,   66,   60,    0,    0, 
EP, 95, 2021082500, 03, AC00, 144, 218N, 1145W,  49,  984, XX,  34, NEQ, 0102, 0092, 0087, 0096
EP, 95, 2021082500, 03, AC00, 144, 218N, 1145W,  49,  984, XX,  34, NEQ,  102,   92,   87,   96, 
EP, 95, 2021082500, 03, AC00, 150, 218N, 1155W,  48,  987, XX,  34, NEQ, 0096, 0093, 0093, 0096
EP, 95, 2021082500, 03, AC00, 150, 218N, 1155W,  48,  987, XX,  34, NEQ,   96,   93,   93,   96, 
EP, 95, 2021082500, 03, AC00, 156, 220N, 1164W,  48,  985, XX,  34, NEQ, 0088, 0104, 0081, 0100
EP, 95, 2021082500, 03, AC00, 156, 220N, 1164W,  48,  985, XX,  34, NEQ,   88,  104,   81,  100, 
EP, 95, 2021082500, 03, AC00, 162, 219N, 1170W,  46,  988, XX,  34, NEQ, 0080, 0093, 0083, 0099
EP, 95, 2021082500, 03, AC00, 162, 219N, 1170W,  46,  988, XX,  34, NEQ,   80,   93,   83,   99, 
EP, 95, 2021082500, 03, AC00, 168, 221N, 1176W,  43,  987, XX,  34, NEQ, 0085, 0090, 0080, 0089
EP, 95, 2021082500, 03, AC00, 168, 221N, 1176W,  43,  987, XX,  34, NEQ,   85,   90,   80,   89, 
EP, 95, 2021082500, 03, AC00, 174, 222N, 1180W,  41,  991, XX,  34, NEQ, 0078, 0081, 0075, 0080
EP, 95, 2021082500, 03, AC00, 174, 222N, 1180W,  41,  991, XX,  34, NEQ,   78,   81,   75,   80, 
EP, 95, 2021082500, 03, AC00, 180, 224N, 1185W,  42,  990, XX,  34, NEQ, 0079, 0080, 0080, 0081
EP, 95, 2021082500, 03, AC00, 180, 224N, 1185W,  42,  990, XX,  34, NEQ,   79,   80,   80,   81, 
EP, 95, 2021082500, 03, AC00, 186, 224N, 1191W,  41,  993, XX,  34, NEQ, 0077, 0073, 0071, 0081
EP, 95, 2021082500, 03, AC00, 186, 224N, 1191W,  41,  993, XX,  34, NEQ,   77,   73,   71,   81, 
EP, 95, 2021082500, 03, AC00, 192, 226N, 1197W,  39,  992, XX,  34, NEQ, 0066, 0065, 0075, 0080
EP, 95, 2021082500, 03, AC00, 192, 226N, 1197W,  39,  992, XX,  34, NEQ,   66,   65,   75,   80, 
EP, 95, 2021082500, 03, AEMI,   0, 129N,  972W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI,  12, 127N,  987W,  31,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI,  24, 128N,  998W,  37,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI,  36, 134N, 1011W,  44,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI,  48, 142N, 1027W,  48,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI,  60, 153N, 1042W,  51,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI,  72, 165N, 1054W,  54,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI,  84, 178N, 1064W,  58,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI,  96, 193N, 1075W,  61,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI, 108, 205N, 1089W,  63,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI, 120, 215N, 1103W,  62,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI, 132, 223N, 1116W,  58,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI, 144, 229N, 1127W,  54,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI, 156, 236N, 1136W,  49,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMI, 168, 244N, 1142W,  43,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 000, 121N,  975W,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,   0, 121N,  975W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 006, 119N,  984W,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,   6, 119N,  984W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 012, 117N,  989W,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  12, 117N,  989W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 018, 116N,  993W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  18, 116N,  993W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 024, 117N,  997W,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  24, 117N,  997W,  26, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 030, 118N, 1001W,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  30, 118N, 1001W,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 036, 121N, 1012W,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  36, 121N, 1012W,  32, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 042, 124N, 1020W,  37, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  42, 124N, 1020W,  37, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 048, 129N, 1025W,  38,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  48, 129N, 1025W,  38,  999, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 054, 133N, 1031W,  39, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  54, 133N, 1031W,  39, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 060, 138N, 1040W,  39,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  60, 138N, 1040W,  39,  996, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 066, 142N, 1046W,  42,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  66, 142N, 1046W,  42,  997, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 072, 147N, 1054W,  46,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  72, 147N, 1054W,  46,  992, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 078, 153N, 1058W,  45,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  78, 153N, 1058W,  45,  994, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 084, 160N, 1063W,  47,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  84, 160N, 1063W,  47,  990, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 090, 167N, 1068W,  49,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  90, 167N, 1068W,  49,  990, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 096, 173N, 1073W,  51,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN,  96, 173N, 1073W,  51,  988, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 102, 179N, 1077W,  50,  989, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 102, 179N, 1077W,  50,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 108, 184N, 1083W,  51,  987, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 108, 184N, 1083W,  51,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 114, 188N, 1088W,  51,  989, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 114, 188N, 1088W,  51,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 120, 193N, 1094W,  51,  986, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 120, 193N, 1094W,  51,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 126, 197N, 1104W,  51,  988, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 126, 197N, 1104W,  51,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 132, 200N, 1112W,  50,  985, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 132, 200N, 1112W,  50,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 138, 202N, 1118W,  52,  986, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 138, 202N, 1118W,  52,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 144, 204N, 1126W,  50,  983, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 144, 204N, 1126W,  50,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 150, 205N, 1132W,  47,  987, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 150, 205N, 1132W,  47,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 156, 206N, 1138W,  49,  984, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 156, 206N, 1138W,  49,  984, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 162, 208N, 1143W,  49,  987, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 162, 208N, 1143W,  49,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 168, 210N, 1147W,  46,  985, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 168, 210N, 1147W,  46,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 174, 212N, 1150W,  44,  989, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 174, 212N, 1150W,  44,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 180, 214N, 1153W,  43,  988, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 180, 214N, 1153W,  43,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 186, 215N, 1155W,  41,  992, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 186, 215N, 1155W,  41,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AEMN, 192, 217N, 1158W,  37,  992, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AEMN, 192, 217N, 1158W,  37,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AP01, 000, 120N,  977W,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AP01,   0, 120N,  977W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AP01, 006, 122N,  996W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AP01,   6, 122N,  996W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AP01, 012, 116N, 1007W,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AP01,  12, 116N, 1007W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AP01, 018, 119N, 1001W,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AP01,  18, 119N, 1001W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AP01, 024, 117N, 1004W,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2021082500, 03, AP01,  24, 117N, 1004W,  30, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 95, 2021082500, 03, AP01, 030, 117N, 1011W,  32, 1003, XX,  34, NEQ, 0260, 0000, 0000, 0000
EP, 95, 2021082500, 03, AP01,  30, 117N, 1011W,  32, 1003, XX,  34, NEQ,  260,    0,    0,    0, 
EP, 95, 2021082500, 03, AP01, 036, 123N, 1018W,  42,  998, XX,  34, NEQ, 0077, 0063, 0059, 0000
EP, 95, 2021082500, 03, AP01,  36, 123N, 1018W,  42,  998, XX,  34, NEQ,   77,   63,   59,    0, 
EP, 95, 2021082500, 03, AP01, 042, 130N, 1030W,  40,  999, XX,  34, NEQ, 0150, 0090, 0000, 0000
EP, 95, 2021082500, 03, AP01,  42, 130N, 1030W,  40,  999, XX,  34, NEQ,  150,   90,    0,    0, 
EP, 95, 2021082500, 03, AP01, 048, 131N, 1043W,  37,  996, XX,  34, NEQ, 0000, 0084, 0000, 0000
EP, 95, 2021082500, 03, AP01,  48, 131N, 1043W,  37,  996, XX,  34, NEQ,    0,   84,    0,    0, 
EP, 95, 2021082500, 03, AP01, 054, 132N, 1049W,  49,  996, XX,  34, NEQ, 0203, 0117, 0083, 0168
EP, 95, 2021082500, 03, AP01,  54, 132N, 1049W,  49,  996, XX,  34, NEQ,  203,  117,   83,  168, 
EP, 95, 2021082500, 03, AP01, 060, 144N, 1062W,  44,  991, XX,  34, NEQ, 0209, 0177, 0181, 0107
EP, 95, 2021082500, 03, AP01,  60, 144N, 1062W,  44,  991, XX,  34, NEQ,  209,  177,  181,  107, 
EP, 95, 2021082500, 03, AP01, 066, 144N, 1072W,  50,  988, XX,  34, NEQ, 0292, 0150, 0150, 0219
EP, 95, 2021082500, 03, AP01, 066, 144N, 1072W,  50,  988, XX,  50, NEQ, 0000, 0028, 0000, 0000
EP, 95, 2021082500, 03, AP01,  66, 144N, 1072W,  50,  988, XX,  34, NEQ,  292,  150,  150,  219, 
EP, 95, 2021082500, 03, AP01,  66, 144N, 1072W,  50,  988, XX,  50, NEQ,    0,   28,    0,    0, 
EP, 95, 2021082500, 03, AP01, 072, 156N, 1078W,  55,  984, XX,  34, NEQ, 0202, 0186, 0157, 0161
EP, 95, 2021082500, 03, AP01, 072, 156N, 1078W,  55,  984, XX,  50, NEQ, 0079, 0083, 0000, 0000
EP, 95, 2021082500, 03, AP01,  72, 156N, 1078W,  55,  984, XX,  34, NEQ,  202,  186,  157,  161, 
EP, 95, 2021082500, 03, AP01,  72, 156N, 1078W,  55,  984, XX,  50, NEQ,   79,   83,    0,    0, 
EP, 95, 2021082500, 03, AP01, 078, 163N, 1089W,  50,  983, XX,  34, NEQ, 0131, 0155, 0141, 0158
EP, 95, 2021082500, 03, AP01, 078, 163N, 1089W,  50,  983, XX,  50, NEQ, 0083, 0098, 0000, 0000
EP, 95, 2021082500, 03, AP01,  78, 163N, 1089W,  50,  983, XX,  34, NEQ,  131,  155,  141,  158, 
EP, 95, 2021082500, 03, AP01,  78, 163N, 1089W,  50,  983, XX,  50, NEQ,   83,   98,    0,    0, 
EP, 95, 2021082500, 03, AP01, 084, 171N, 1096W,  64,  977, XX,  34, NEQ, 0148, 0144, 0136, 0131
EP, 95, 2021082500, 03, AP01, 084, 171N, 1096W,  64,  977, XX,  50, NEQ, 0091, 0089, 0000, 0069
EP, 95, 2021082500, 03, AP01, 084, 171N, 1096W,  64,  977, XX,  64, NEQ, 0043, 0000, 0000, 0000
EP, 95, 2021082500, 03, AP01,  84, 171N, 1096W,  64,  977, XX,  34, NEQ,  148,  144,  136,  131, 
EP, 95, 2021082500, 03, AP01,  84, 171N, 1096W,  64,  977, XX,  50, NEQ,   91,   89,    0,   69, 
EP, 95, 2021082500, 03, AP01,  84, 171N, 1096W,  64,  977, XX,  64, NEQ,   43,    0,    0,    0, 
