AL, 95, 2014081600, 03, COTC, 000, 142N,  196W,  18, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
AL, 95, 2014081600, 03, COTC, 006, 146N,  199W,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 050
AL, 95, 2014081600, 03, COTC, 012, 148N,  200W,  25, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 060
AL, 95, 2014081600, 03, COTC, 018, 149N,  207W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 044
AL, 95, 2014081600, 03, COTC, 024, 145N,  203W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 056
AL, 95, 2014081600, 03, COTC, 030, 145N,  196W,  18, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 083
AL, 95, 2014081600, 03, COTC, 036, 139N,  200W,  16, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
AL, 95, 2014081600, 03, COTC, 042, 135N,  214W,  17, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
AL, 95, 2014081600, 03, GFDN,   0, 148N,  196W,  28, 1009
AL, 95, 2014091906, 03, COTC, 060, 144N,  235W,  29, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 083
AL, 95, 2014091906, 03, COTC, 066, 146N,  238W,  26, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 081
AL, 95, 2014091906, 03, COTC, 072, 141N,  246W,  19, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 089
AL, 95, 2014091906, 03, COTC, 078, 143N,  253W,  29, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 077
AL, 95, 2014091906, 03, COTC, 084, 141N,  268W,  26, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 049
AL, 95, 2014091906, 03, COTC, 090, 140N,  276W,  26, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 050
AL, 95, 2014091906, 03, COTC, 096, 140N,  280W,  29, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
AL, 95, 2014091906, 03, COTC, 102, 141N,  288W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 035
AL, 95, 2014091906, 03, COTC, 108, 138N,  291W,  32, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 045
AL, 95, 2014091906, 03, COTC, 114, 135N,  301W,  36, 1013, XX,  34, NEQ, 0088, 0000, 0000, 0000,    0,    0, 087
AL, 95, 2014091906, 03, COTC, 120, 139N,  307W,  23, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 087
AL, 95, 2014091906, 03, GFDN,   0, 120N,  197W,  23, 1007
AL, 95, 2014091906, 03, GFDN,   6, 122N,  200W,  22, 1009
AL, 95, 2014091906, 03, GFDN,  12, 125N,  205W,  20, 1007
AL, 95, 2014091906, 03, GFDN,  18, 128N,  212W,  21, 1009
AL, 95, 2014091906, 03, GFDN,  24, 131N,  219W,  23, 1006
AL, 95, 2014091906, 03, GFDN,  30, 134N,  225W,  24, 1008
AL, 95, 2014091906, 03, GFDN,  36, 139N,  225W,  35, 1005
AL, 95, 2014091906, 03, GFDN,  42, 145N,  225W,  35, 1005
AL, 95, 2014091906, 03, GFDN,  48, 152N,  230W,  37, 1003
AL, 95, 2014091906, 03, GFDN,  54, 157N,  236W,  33, 1005
AL, 95, 2014091906, 03, GFDN,  60, 163N,  242W,  35, 1003
AL, 95, 2014091906, 03, GFDN,  66, 170N,  251W,  40, 1004
AL, 95, 2014091906, 03, GFDN,  72, 175N,  260W,  38, 1003
AL, 95, 2014091906, 03, GFDN,  78, 177N,  271W,  32, 1005
AL, 95, 2014091906, 03, GFDN,  84, 179N,  280W,  29, 1005
AL, 95, 2014091906, 03, GFDN,  90, 181N,  289W,  28, 1007
AL, 95, 2014091906, 03, GFDN,  96, 184N,  296W,  26, 1008
AL, 95, 2014091906, 03, GFDN, 102, 190N,  303W,  33, 1007
AL, 95, 2014091906, 03, GFDN, 108, 193N,  313W,  36, 1007
AL, 95, 2014091906, 03, GFDN, 114, 194N,  324W,  26, 1009
AL, 95, 2014091906, 03, GFDN, 120, 196N,  333W,  25, 1010
AL, 95, 2014091906, 03, GFDN, 126, 200N,  343W,  23, 1010
AL, 95, 2014091906, 03, NVGM, 000, 111N,  195W,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 006, 116N,  194W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 012, 121N,  198W,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 018, 126N,  206W,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 024, 132N,  214W,  27, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 030, 139N,  222W,  27, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 036, 142N,  228W,  24, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 042, 147N,  231W,  25, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 048, 149N,  235W,  27, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 054, 152N,  242W,  27, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 060, 158N,  247W,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 066, 163N,  252W,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 072, 169N,  257W,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 078, 175N,  265W,  29, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 084, 179N,  273W,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 090, 184N,  280W,  25, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 096, 189N,  284W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 102, 194N,  290W,  23, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 108, 199N,  295W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 114, 202N,  301W,  21, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 120, 203N,  307W,  20, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 126, 205N,  312W,  21, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 132, 204N,  319W,  18, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 138, 205N,  327W,  19, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 144, 206N,  335W,  19, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 150, 206N,  343W,  20, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 156, 209N,  350W,  17, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 162, 213N,  358W,  20, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 168, 218N,  364W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 174, 226N,  368W,  22, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091906, 03, NVGM, 180, 234N,  373W,  20, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 000, 110N,  210W,  17, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 006, 111N,  216W,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 012, 119N,  223W,  17, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 018, 127N,  233W,  17, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 024, 131N,  238W,  18, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 030, 138N,  250W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 036, 139N,  260W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 042, 138N,  270W,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 048, 135N,  285W,  21, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 054, 123N,  312W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 060, 119N,  330W,  24, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 066, 118N,  341W,  23, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 072, 124N,  341W,  25, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 078, 129N,  349W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 084, 132N,  353W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 090, 140N,  355W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 096, 149N,  359W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 102, 156N,  360W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 108, 161N,  361W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 114, 166N,  362W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 120, 170N,  366W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 126, 178N,  368W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 132, 182N,  373W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 138, 185N,  378W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 144, 191N,  386W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 150, 201N,  393W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 156, 207N,  395W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG01, 162, 214N,  403W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 000, 112N,  204W,  23, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 006, 116N,  211W,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 012, 120N,  218W,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 018, 124N,  227W,  26, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 024, 130N,  235W,  29, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 030, 135N,  241W,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 036, 140N,  249W,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 042, 143N,  256W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 048, 149N,  264W,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 054, 153N,  273W,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 060, 158N,  280W,  31, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 066, 161N,  286W,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 072, 164N,  292W,  31, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 078, 170N,  299W,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 084, 172N,  303W,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 090, 178N,  305W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 096, 181N,  309W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 102, 184N,  310W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 108, 189N,  310W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 114, 190N,  310W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 120, 191N,  311W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 126, 194N,  313W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 132, 198N,  314W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 138, 203N,  314W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 144, 208N,  313W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 150, 213N,  314W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 156, 218N,  316W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 162, 222N,  318W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 168, 228N,  322W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 174, 230N,  327W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG02, 180, 232N,  333W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG03, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 000, 111N,  201W,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 006, 119N,  211W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 012, 123N,  223W,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 018, 129N,  234W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 024, 131N,  244W,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 030, 133N,  249W,  26, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 036, 136N,  254W,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 042, 139N,  257W,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 048, 143N,  261W,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 054, 151N,  267W,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 060, 159N,  274W,  25, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 066, 164N,  279W,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 072, 171N,  288W,  23, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 078, 180N,  293W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 084, 189N,  300W,  25, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 090, 195N,  306W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 096, 201N,  311W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 102, 205N,  313W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 108, 210N,  317W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 114, 212N,  321W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 120, 218N,  328W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 126, 220N,  333W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 132, 224N,  340W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 138, 229N,  348W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 144, 233N,  353W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 150, 239N,  356W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 156, 243N,  357W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 162, 249N,  358W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 168, 251N,  355W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 174, 254N,  354W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG04, 180, 256N,  349W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG05, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 000, 120N,  203W,  18, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 006, 129N,  210W,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 012, 137N,  219W,  22, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 018, 144N,  227W,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 024, 150N,  230W,  23, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 030, 157N,  234W,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 036, 161N,  239W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 042, 164N,  242W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 048, 169N,  248W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 054, 176N,  253W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 060, 180N,  261W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 066, 183N,  270W,  22, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 072, 186N,  281W,  20, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 078, 189N,  288W,  17, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 084, 193N,  297W,  16, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 090, 192N,  307W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 096, 197N,  314W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 102, 203N,  322W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 108, 204N,  330W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 114, 202N,  337W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG06, 120, 200N,  342W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG07, 000, 105N,  202W,  13, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG07, 006,  94N,  197W,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 000, 109N,  202W,  16, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 006, 114N,  210W,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 012, 120N,  223W,  14, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 018, 127N,  236W,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 024, 131N,  244W,  16, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 030, 136N,  251W,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 036, 138N,  260W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 042, 140N,  269W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 048, 140N,  279W,  23, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 054, 140N,  288W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 060, 145N,  294W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 066, 150N,  301W,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 072, 157N,  307W,  19, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 078, 164N,  314W,  18, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 084, 170N,  321W,  16, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 090, 177N,  326W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 096, 187N,  327W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 102, 194N,  332W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 108, 202N,  334W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 114, 211N,  335W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 120, 218N,  337W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 126, 224N,  339W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG08, 132, 225N,  347W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 000, 118N,  184W,  19, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 006, 123N,  188W,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 012, 129N,  191W,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 018, 132N,  197W,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 024, 139N,  200W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 030, 143N,  202W,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 036, 151N,  205W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 042, 157N,  210W,  24, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 048, 162N,  213W,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 054, 171N,  219W,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 060, 177N,  223W,  22, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 066, 184N,  228W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2014091912, 03, NG09, 072, 192N,  233W,  20, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
