EP, 09, 2014080300, 03, NG13, 090, 147N, 1423W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG13, 096, 145N, 1432W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG13, 102, 147N, 1447W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG13, 108, 142N, 1460W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG13, 114, 140N, 1476W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG13, 120, 141N, 1489W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG13, 126, 141N, 1505W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 090, 184N, 1449W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 096, 190N, 1462W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 102, 195N, 1477W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 108, 201N, 1491W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 114, 209N, 1506W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 120, 217N, 1519W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 126, 223N, 1530W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 132, 230N, 1540W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 138, 238N, 1549W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 144, 242N, 1557W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 150, 247N, 1565W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 156, 251N, 1572W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 162, 256N, 1580W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 168, 260N, 1588W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 174, 265N, 1595W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG14, 180, 272N, 1601W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG15, 090, 175N, 1416W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 090, 161N, 1437W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 096, 161N, 1452W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 102, 160N, 1469W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 108, 162N, 1486W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 114, 168N, 1502W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 120, 170N, 1519W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 126, 173N, 1534W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 132, 179N, 1549W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 138, 185N, 1562W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 144, 190N, 1571W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 150, 193N, 1584W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 156, 200N, 1594W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 162, 203N, 1601W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 168, 206N, 1607W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 174, 213N, 1613W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG16, 180, 219N, 1620W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 090, 130N, 1458W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 096, 137N, 1468W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 102, 142N, 1479W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 108, 146N, 1494W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 114, 152N, 1507W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 120, 156N, 1518W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 126, 159N, 1526W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 132, 163N, 1531W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 138, 167N, 1538W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 144, 172N, 1545W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 150, 174N, 1553W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 156, 177N, 1562W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 162, 180N, 1570W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 168, 179N, 1579W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 174, 176N, 1589W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG17, 180, 174N, 1599W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 090, 165N, 1444W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 096, 169N, 1457W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 102, 170N, 1468W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 108, 172N, 1479W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 114, 178N, 1489W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 120, 179N, 1500W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 126, 181N, 1508W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 132, 187N, 1516W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 138, 190N, 1521W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 144, 190N, 1527W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 150, 191N, 1532W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 156, 191N, 1541W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 162, 192N, 1550W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 168, 193N, 1557W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 174, 193N, 1564W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG18, 180, 196N, 1568W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 090, 187N, 1485W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 096, 190N, 1502W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 102, 192N, 1519W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 108, 198N, 1536W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 114, 202N, 1552W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 120, 210N, 1567W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 126, 214N, 1580W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 132, 220N, 1593W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 138, 227N, 1606W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 144, 231N, 1619W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 150, 237N, 1633W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 156, 240N, 1649W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 162, 242N, 1662W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 168, 248N, 1678W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 174, 251N, 1693W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG19, 180, 257N, 1710W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 090, 203N, 1446W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 096, 207N, 1463W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 102, 209N, 1480W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 108, 211N, 1498W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 114, 217N, 1513W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 120, 221N, 1528W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 126, 228N, 1540W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 132, 234N, 1553W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 138, 243N, 1566W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 144, 257N, 1574W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 150, 269N, 1587W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 156, 286N, 1597W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 162, 303N, 1603W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 168, 319N, 1609W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 174, 336N, 1609W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NG20, 180, 352N, 1607W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 09, 2014080300, 03, NVGM, 042, 160N, 1370W,  59,  997, XX,  50, NEQ, 0098, 0087, 0052, 0071
EP, 09, 2014080300, 03, NVGM, 048, 158N, 1377W,  64,  995, XX,  34, NEQ, 0238, 0163, 0112, 0146
EP, 09, 2014080300, 03, NVGM, 048, 158N, 1377W,  64,  995, XX,  50, NEQ, 0129, 0068, 0073, 0092
EP, 09, 2014080300, 03, NVGM, 048, 158N, 1377W,  64,  995, XX,  64, NEQ, 0042, 0000, 0000, 0000
EP, 09, 2014080300, 03, NVGM, 054, 156N, 1382W,  65,  996, XX,  34, NEQ, 0214, 0111, 0196, 0216
EP, 09, 2014080300, 03, NVGM, 054, 156N, 1382W,  65,  996, XX,  50, NEQ, 0092, 0058, 0098, 0103
EP, 09, 2014080300, 03, NVGM, 054, 156N, 1382W,  65,  996, XX,  64, NEQ, 0056, 0000, 0000, 0000
EP, 09, 2014080300, 03, NVGM, 060, 156N, 1386W,  66,  995, XX,  34, NEQ, 0155, 0125, 0149, 0163
EP, 09, 2014080300, 03, NVGM, 060, 156N, 1386W,  66,  995, XX,  50, NEQ, 0078, 0073, 0104, 0090
EP, 09, 2014080300, 03, NVGM, 060, 156N, 1386W,  66,  995, XX,  64, NEQ, 0062, 0000, 0000, 0061
EP, 09, 2014080300, 03, NVGM, 066, 160N, 1391W,  73,  996, XX,  34, NEQ, 0162, 0122, 0116, 0143
EP, 09, 2014080300, 03, NVGM, 066, 160N, 1391W,  73,  996, XX,  50, NEQ, 0064, 0046, 0091, 0088
EP, 09, 2014080300, 03, NVGM, 066, 160N, 1391W,  73,  996, XX,  64, NEQ, 0073, 0000, 0000, 0063
EP, 09, 2014080300, 03, NVGM, 072, 165N, 1400W,  68,  995, XX,  34, NEQ, 0160, 0117, 0104, 0159
EP, 09, 2014080300, 03, NVGM, 072, 165N, 1400W,  68,  995, XX,  50, NEQ, 0075, 0069, 0116, 0109
EP, 09, 2014080300, 03, NVGM, 072, 165N, 1400W,  68,  995, XX,  64, NEQ, 0049, 0000, 0000, 0063
EP, 09, 2014080300, 03, NVGM, 078, 168N, 1413W,  74,  997, XX,  34, NEQ, 0158, 0134, 0118, 0158
EP, 09, 2014080300, 03, NVGM, 078, 168N, 1413W,  74,  997, XX,  50, NEQ, 0105, 0063, 0057, 0145
EP, 09, 2014080300, 03, NVGM, 078, 168N, 1413W,  74,  997, XX,  64, NEQ, 0054, 0000, 0000, 0050
EP, 09, 2014080300, 03, NVGM, 084, 170N, 1427W,  61,  997, XX,  34, NEQ, 0158, 0074, 0116, 0161
EP, 09, 2014080300, 03, NVGM, 084, 170N, 1427W,  61,  997, XX,  50, NEQ, 0083, 0074, 0065, 0104
EP, 09, 2014080300, 03, NVGM, 090, 174N, 1441W,  60,  999, XX,  34, NEQ, 0166, 0096, 0167, 0161
EP, 09, 2014080300, 03, NVGM, 090, 174N, 1441W,  60,  999, XX,  50, NEQ, 0079, 0000, 0000, 0062
EP, 09, 2014080300, 03, NVGM, 096, 178N, 1455W,  57,  999, XX,  34, NEQ, 0206, 0115, 0096, 0222
EP, 09, 2014080300, 03, NVGM, 096, 178N, 1455W,  57,  999, XX,  50, NEQ, 0069, 0000, 0000, 0101
EP, 09, 2014080300, 03, NVGM, 102, 182N, 1470W,  57, 1000, XX,  34, NEQ, 0185, 0106, 0073, 0184
EP, 09, 2014080300, 03, NVGM, 102, 182N, 1470W,  57, 1000, XX,  50, NEQ, 0086, 0000, 0000, 0071
EP, 09, 2014080300, 03, NVGM, 108, 188N, 1487W,  52, 1000, XX,  34, NEQ, 0203, 0119, 0093, 0169
EP, 09, 2014080300, 03, NVGM, 108, 188N, 1487W,  52, 1000, XX,  50, NEQ, 0065, 0000, 0000, 0061
EP, 09, 2014080300, 03, NVGM, 114, 194N, 1504W,  55, 1001, XX,  34, NEQ, 0196, 0105, 0068, 0161
EP, 09, 2014080300, 03, NVGM, 114, 194N, 1504W,  55, 1001, XX,  50, NEQ, 0087, 0000, 0000, 0056
EP, 09, 2014080300, 03, NVGM, 120, 199N, 1520W,  57, 1001, XX,  34, NEQ, 0170, 0160, 0085, 0140
EP, 09, 2014080300, 03, NVGM, 120, 199N, 1520W,  57, 1001, XX,  50, NEQ, 0092, 0000, 0000, 0047
EP, 09, 2014080300, 03, NVGM, 126, 203N, 1533W,  58, 1001, XX,  34, NEQ, 0169, 0123, 0079, 0096
EP, 09, 2014080300, 03, NVGM, 126, 203N, 1533W,  58, 1001, XX,  50, NEQ, 0081, 0000, 0000, 0000
EP, 09, 2014080300, 03, NVGM, 132, 209N, 1545W,  63, 1002, XX,  34, NEQ, 0159, 0145, 0000, 0122
EP, 09, 2014080300, 03, NVGM, 132, 209N, 1545W,  63, 1002, XX,  50, NEQ, 0105, 0041, 0000, 0062
EP, 09, 2014080300, 03, NVGM, 138, 212N, 1559W,  60, 1003, XX,  34, NEQ, 0164, 0139, 0061, 0148
EP, 09, 2014080300, 03, NVGM, 138, 212N, 1559W,  60, 1003, XX,  50, NEQ, 0080, 0000, 0000, 0089
EP, 09, 2014080300, 03, NVGM, 144, 216N, 1573W,  56, 1004, XX,  34, NEQ, 0187, 0074, 0075, 0124
EP, 09, 2014080300, 03, NVGM, 144, 216N, 1573W,  56, 1004, XX,  50, NEQ, 0107, 0000, 0000, 0000
EP, 09, 2014080300, 03, NVGM, 150, 219N, 1584W,  52, 1005, XX,  34, NEQ, 0190, 0000, 0000, 0144
EP, 09, 2014080300, 03, NVGM, 150, 219N, 1584W,  52, 1005, XX,  50, NEQ, 0076, 0000, 0000, 0000
EP, 09, 2014080300, 03, NVGM, 156, 224N, 1595W,  48, 1006, XX,  34, NEQ, 0154, 0073, 0000, 0125
EP, 09, 2014080300, 03, NVGM, 162, 229N, 1607W,  45, 1007, XX,  34, NEQ, 0158, 0000, 0000, 0150
EP, 09, 2014080300, 03, NVGM, 168, 234N, 1619W,  44, 1007, XX,  34, NEQ, 0156, 0000, 0000, 0108
EP, 09, 2014080300, 03, NVGM, 174, 238N, 1631W,  42, 1008, XX,  34, NEQ, 0146, 0000, 0000, 0086
EP, 09, 2014080300, 03, NVGM, 180, 244N, 1643W,  38, 1009, XX,  34, NEQ, 0150, 0000, 0000, 0000
EP, 09, 2014080306, 03, COTC, 030, 161N, 1358W,  81,  971, XX,  34, NEQ, 0104, 0070, 0071, 0101,    0,    0, 026
EP, 09, 2014080306, 03, COTC, 030, 161N, 1358W,  81,  971, XX,  50, NEQ, 0054, 0040, 0033, 0056,    0,    0, 026
EP, 09, 2014080306, 03, COTC, 030, 161N, 1358W,  81,  971, XX,  64, NEQ, 0039, 0028, 0023, 0037,    0,    0, 026
EP, 09, 2014080306, 03, COTC, 036, 161N, 1365W,  88,  965, XX,  34, NEQ, 0107, 0070, 0072, 0093,    0,    0, 015
EP, 09, 2014080306, 03, COTC, 036, 161N, 1365W,  88,  965, XX,  50, NEQ, 0045, 0040, 0042, 0042,    0,    0, 015
EP, 09, 2014080306, 03, COTC, 036, 161N, 1365W,  88,  965, XX,  64, NEQ, 0030, 0028, 0035, 0027,    0,    0, 015
EP, 09, 2014080306, 03, COTC, 042, 157N, 1373W,  90,  961, XX,  34, NEQ, 0103, 0068, 0058, 0107,    0,    0, 014
EP, 09, 2014080306, 03, COTC, 042, 157N, 1373W,  90,  961, XX,  50, NEQ, 0053, 0035, 0034, 0053,    0,    0, 014
EP, 09, 2014080306, 03, COTC, 042, 157N, 1373W,  90,  961, XX,  64, NEQ, 0032, 0023, 0022, 0039,    0,    0, 014
EP, 09, 2014080306, 03, COTC, 048, 156N, 1382W,  91,  963, XX,  34, NEQ, 0102, 0078, 0058, 0095,    0,    0, 027
EP, 09, 2014080306, 03, COTC, 048, 156N, 1382W,  91,  963, XX,  50, NEQ, 0053, 0038, 0028, 0057,    0,    0, 027
EP, 09, 2014080306, 03, COTC, 048, 156N, 1382W,  91,  963, XX,  64, NEQ, 0042, 0026, 0016, 0042,    0,    0, 027
EP, 09, 2014080306, 03, COTC, 054, 155N, 1390W,  96,  962, XX,  34, NEQ, 0106, 0080, 0055, 0105,    0,    0, 023
EP, 09, 2014080306, 03, COTC, 054, 155N, 1390W,  96,  962, XX,  50, NEQ, 0056, 0032, 0031, 0056,    0,    0, 023
EP, 09, 2014080306, 03, COTC, 054, 155N, 1390W,  96,  962, XX,  64, NEQ, 0042, 0023, 0015, 0038,    0,    0, 023
EP, 09, 2014080306, 03, COTC, 060, 156N, 1398W,  87,  964, XX,  34, NEQ, 0116, 0063, 0051, 0111,    0,    0, 018
EP, 09, 2014080306, 03, COTC, 060, 156N, 1398W,  87,  964, XX,  50, NEQ, 0061, 0036, 0024, 0048,    0,    0, 018
EP, 09, 2014080306, 03, COTC, 060, 156N, 1398W,  87,  964, XX,  64, NEQ, 0036, 0027, 0009, 0030,    0,    0, 018
EP, 09, 2014080306, 03, COTC, 066, 162N, 1407W,  87,  964, XX,  34, NEQ, 0132, 0053, 0063, 0104,    0,    0, 015
EP, 09, 2014080306, 03, COTC, 066, 162N, 1407W,  87,  964, XX,  50, NEQ, 0049, 0030, 0030, 0046,    0,    0, 015
EP, 09, 2014080306, 03, COTC, 066, 162N, 1407W,  87,  964, XX,  64, NEQ, 0033, 0019, 0022, 0031,    0,    0, 015
EP, 09, 2014080306, 03, COTC, 072, 167N, 1418W,  79,  975, XX,  34, NEQ, 0128, 0048, 0063, 0089,    0,    0, 021
EP, 09, 2014080306, 03, COTC, 072, 167N, 1418W,  79,  975, XX,  50, NEQ, 0061, 0024, 0033, 0060,    0,    0, 021
EP, 09, 2014080306, 03, COTC, 072, 167N, 1418W,  79,  975, XX,  64, NEQ, 0028, 0000, 0021, 0042,    0,    0, 021
EP, 09, 2014080306, 03, COTC, 078, 170N, 1435W,  68,  985, XX,  34, NEQ, 0121, 0044, 0061, 0089,    0,    0, 027
EP, 09, 2014080306, 03, COTC, 078, 170N, 1435W,  68,  985, XX,  50, NEQ, 0048, 0000, 0016, 0051,    0,    0, 027
EP, 09, 2014080306, 03, COTC, 078, 170N, 1435W,  68,  985, XX,  64, NEQ, 0024, 0000, 0000, 0033,    0,    0, 027
EP, 09, 2014080306, 03, COTC, 084, 174N, 1452W,  56,  993, XX,  34, NEQ, 0134, 0051, 0062, 0104,    0,    0, 021
EP, 09, 2014080306, 03, COTC, 084, 174N, 1452W,  56,  993, XX,  50, NEQ, 0050, 0000, 0000, 0048,    0,    0, 021
EP, 09, 2014080306, 03, COTC, 090, 176N, 1471W,  55,  995, XX,  34, NEQ, 0108, 0036, 0033, 0104,    0,    0, 030
EP, 09, 2014080306, 03, COTC, 090, 176N, 1471W,  55,  995, XX,  50, NEQ, 0039, 0000, 0000, 0039,    0,    0, 030
EP, 09, 2014080306, 03, COTC, 096, 179N, 1489W,  53,  997, XX,  34, NEQ, 0118, 0032, 0039, 0096,    0,    0, 031
EP, 09, 2014080306, 03, COTC, 096, 179N, 1489W,  53,  997, XX,  50, NEQ, 0044, 0000, 0000, 0041,    0,    0, 031
EP, 09, 2014080306, 03, COTC, 102, 180N, 1507W,  44, 1001, XX,  34, NEQ, 0090, 0039, 0036, 0071,    0,    0, 037
EP, 09, 2014080306, 03, COTC, 108, 182N, 1521W,  42, 1003, XX,  34, NEQ, 0081, 0000, 0000, 0054,    0,    0, 037
EP, 09, 2014080306, 03, COTC, 114, 189N, 1535W,  50, 1002, XX,  34, NEQ, 0082, 0064, 0019, 0205,    0,    0, 046
EP, 09, 2014080306, 03, COTC, 120, 197N, 1549W,  51, 1002, XX,  34, NEQ, 0078, 0040, 0000, 0068,    0,    0, 019
EP, 09, 2014080306, 03, COTC, 120, 197N, 1549W,  51, 1002, XX,  50, NEQ, 0000, 0000, 0000, 0022,    0,    0, 019
EP, 09, 2014080306, 03, GFDN,  90, 162N, 1455W,  70,  982
EP, 09, 2014080306, 03, GFDN,  96, 166N, 1470W,  75,  980
EP, 09, 2014080306, 03, GFDN, 102, 170N, 1485W,  64,  986
EP, 09, 2014080306, 03, GFDN, 108, 175N, 1500W,  61,  988
EP, 09, 2014080306, 03, GFDN, 114, 180N, 1516W,  58,  991
EP, 09, 2014080306, 03, GFDN, 120, 185N, 1530W,  64,  989
EP, 09, 2014080306, 03, GFDN, 126, 191N, 1545W,  68,  987
EP, 09, 2014080306, 03, NVGM, 042, 163N, 1373W,  66,  996, XX,  34, NEQ, 0190, 0133, 0149, 0199
EP, 09, 2014080306, 03, NVGM, 042, 163N, 1373W,  66,  996, XX,  50, NEQ, 0106, 0081, 0032, 0119
EP, 09, 2014080306, 03, NVGM, 042, 163N, 1373W,  66,  996, XX,  64, NEQ, 0047, 0000, 0000, 0048
EP, 09, 2014080306, 03, NVGM, 048, 161N, 1379W,  67,  996, XX,  34, NEQ, 0156, 0152, 0149, 0189
EP, 09, 2014080306, 03, NVGM, 048, 161N, 1379W,  67,  996, XX,  50, NEQ, 0090, 0041, 0047, 0113
EP, 09, 2014080306, 03, NVGM, 048, 161N, 1379W,  67,  996, XX,  64, NEQ, 0000, 0000, 0000, 0056
EP, 09, 2014080306, 03, NVGM, 054, 161N, 1387W,  68,  995, XX,  34, NEQ, 0166, 0075, 0212, 0137
EP, 09, 2014080306, 03, NVGM, 054, 161N, 1387W,  68,  995, XX,  50, NEQ, 0082, 0075, 0120, 0060
EP, 09, 2014080306, 03, NVGM, 054, 161N, 1387W,  68,  995, XX,  64, NEQ, 0069, 0000, 0000, 0078
EP, 09, 2014080306, 03, NVGM, 060, 164N, 1396W,  74,  996, XX,  34, NEQ, 0163, 0113, 0144, 0185
EP, 09, 2014080306, 03, NVGM, 060, 164N, 1396W,  74,  996, XX,  50, NEQ, 0138, 0059, 0072, 0143
EP, 09, 2014080306, 03, NVGM, 060, 164N, 1396W,  74,  996, XX,  64, NEQ, 0051, 0000, 0000, 0079
EP, 09, 2014080306, 03, NVGM, 066, 167N, 1410W,  80,  996, XX,  34, NEQ, 0144, 0199, 0109, 0210
EP, 09, 2014080306, 03, NVGM, 066, 167N, 1410W,  80,  996, XX,  50, NEQ, 0038, 0087, 0087, 0118
EP, 09, 2014080306, 03, NVGM, 066, 167N, 1410W,  80,  996, XX,  64, NEQ, 0074, 0000, 0000, 0067
EP, 09, 2014080306, 03, NVGM, 072, 169N, 1425W,  75,  997, XX,  34, NEQ, 0207, 0151, 0182, 0185
