Basin,Storm_Number,Storm_Name,Storm_Start_Date,Storm_End_Date,Storm_Year,adeck_path,adeck_path_parquet
wp,12,Yun-Yeung,05/09/2023 18:00,09/09/2023 00:00,2023.0,./forecast_data/awp122023.dat,./forecast_data_parquet/awp122023.parquet
wp,12,Yagi,2024-09-01 12:00:00,2024-09-08 00:00:00,2024.0,./forecast_data/awp122024.dat,./forecast_data_parquet/awp122024.parquet
wp,13,Invest,15/08/2003 12:00,19/08/2003 00:00,2003.0,./forecast_data/awp132003.dat,./forecast_data_parquet/awp132003.parquet
wp,13,Namtheun,01/07/2004 00:00,01/08/2004 06:00,2004.0,./forecast_data/awp132004.dat,./forecast_data_parquet/awp132004.parquet
wp,13,Talim,22/08/2005 18:00,01/09/2005 12:00,2005.0,./forecast_data/awp132005.dat,./forecast_data_parquet/awp132005.parquet
wp,13,Disturbance,25/08/2006 00:00,25/08/2006 00:00,2006.0,./forecast_data/awp132006.dat,./forecast_data_parquet/awp132006.parquet
wp,13,Disturbance,17/09/2007 00:00,19/09/2007 12:00,2007.0,./forecast_data/awp132007.dat,./forecast_data_parquet/awp132007.parquet
wp,13,Disturbance,17/08/2008 00:00,22/08/2008 12:00,2008.0,./forecast_data/awp132008.dat,./forecast_data_parquet/awp132008.parquet
wp,13,Disturbance,03/09/2009 12:00,09/09/2009 00:00,2009.0,./forecast_data/awp132009.dat,./forecast_data_parquet/awp132009.parquet
wp,13,Disturbance,20/09/2010 12:00,25/09/2010 00:00,2010.0,./forecast_data/awp132010.dat,./forecast_data_parquet/awp132010.parquet
wp,13,Disturbance,10/08/2011 00:00,12/08/2011 00:00,2011.0,./forecast_data/awp132011.dat,./forecast_data_parquet/awp132011.parquet
wp,13,Disturbance,05/08/2012 00:00,10/08/2012 12:00,2012.0,./forecast_data/awp132012.dat,./forecast_data_parquet/awp132012.parquet
wp,13,Disturbance,17/08/2013 06:00,17/08/2013 12:00,2013.0,./forecast_data/awp132013.dat,./forecast_data_parquet/awp132013.parquet
wp,13,Disturbance,07/09/2014 00:00,09/09/2014 18:00,2014.0,./forecast_data/awp132014.dat,./forecast_data_parquet/awp132014.parquet
wp,13,Disturbance,30/07/2015 12:00,10/08/2015 00:00,2015.0,./forecast_data/awp132015.dat,./forecast_data_parquet/awp132015.parquet
wp,13,Disturbance,19/08/2016 18:00,21/08/2016 18:00,2016.0,./forecast_data/awp132016.dat,./forecast_data_parquet/awp132016.parquet
wp,13,Disturbance,01/08/2017 06:00,06/08/2017 12:00,2017.0,./forecast_data/awp132017.dat,./forecast_data_parquet/awp132017.parquet
wp,13,Disturbance,21/07/2018 00:00,23/07/2018 12:00,2018.0,./forecast_data/awp132018.dat,./forecast_data_parquet/awp132018.parquet
wp,13,Disturbance,26/08/2019 12:00,31/08/2019 00:00,2019.0,./forecast_data/awp132019.dat,./forecast_data_parquet/awp132019.parquet
wp,13,Disturbance,15/09/2020 18:00,18/09/2020 18:00,2020.0,./forecast_data/awp132020.dat,./forecast_data_parquet/awp132020.parquet
wp,13,Lupit,02/08/2021 06:00,10/08/2021 18:00,2021.0,./forecast_data/awp132021.dat,./forecast_data_parquet/awp132021.parquet
wp,13,Hinnamnor,30/08/2022 18:00,01/09/2022 06:00,2022.0,./forecast_data/awp132022.dat,./forecast_data_parquet/awp132022.parquet
wp,13,Disturbance,25/09/2023 06:00,26/09/2023 00:00,2023.0,./forecast_data/awp132023.dat,./forecast_data_parquet/awp132023.parquet
wp,13,Leepi,2024-09-04 00:00:00,2024-09-07 06:00:00,2024.0,./forecast_data/awp132024.dat,./forecast_data_parquet/awp132024.parquet
wp,14,Dujuan,26/08/2003 12:00,03/09/2003 00:00,2003.0,./forecast_data/awp142003.dat,./forecast_data_parquet/awp142003.parquet
wp,14,Meranti,01/08/2004 12:00,05/09/2004 18:00,2004.0,./forecast_data/awp142004.dat,./forecast_data_parquet/awp142004.parquet
wp,14,Nabi,28/08/2005 12:00,06/09/2005 18:00,2005.0,./forecast_data/awp142005.dat,./forecast_data_parquet/awp142005.parquet
wp,14,Disturbance,10/09/2006 00:00,18/09/2006 00:00,2006.0,./forecast_data/awp142006.dat,./forecast_data_parquet/awp142006.parquet
wp,14,Disturbance,20/09/2007 12:00,21/09/2007 12:00,2007.0,./forecast_data/awp142007.dat,./forecast_data_parquet/awp142007.parquet
wp,14,Disturbance,27/08/2008 00:00,28/08/2008 00:00,2008.0,./forecast_data/awp142008.dat,./forecast_data_parquet/awp142008.parquet
wp,14,Disturbance,10/09/2009 00:00,12/09/2009 00:00,2009.0,./forecast_data/awp142009.dat,./forecast_data_parquet/awp142009.parquet
wp,14,Disturbance,05/10/2010 00:00,06/10/2010 00:00,2010.0,./forecast_data/awp142010.dat,./forecast_data_parquet/awp142010.parquet
wp,14,Disturbance,23/08/2011 12:00,31/08/2011 00:00,2011.0,./forecast_data/awp142011.dat,./forecast_data_parquet/awp142011.parquet
wp,14,Disturbance,12/08/2012 12:00,18/08/2012 12:00,2012.0,./forecast_data/awp142012.dat,./forecast_data_parquet/awp142012.parquet
wp,14,Disturbance,26/08/2013 00:00,31/08/2013 00:00,2013.0,./forecast_data/awp142013.dat,./forecast_data_parquet/awp142013.parquet
wp,14,Disturbance,07/09/2014 12:00,08/09/2014 18:00,2014.0,./forecast_data/awp142014.dat,./forecast_data_parquet/awp142014.parquet
wp,14,Disturbance,02/08/2015 06:00,05/08/2015 06:00,2015.0,./forecast_data/awp142015.dat,./forecast_data_parquet/awp142015.parquet
wp,14,Disturbance,23/08/2016 12:00,25/08/2016 00:00,2016.0,./forecast_data/awp142016.dat,./forecast_data_parquet/awp142016.parquet
wp,14,Disturbance,11/08/2017 00:00,17/08/2017 12:00,2017.0,./forecast_data/awp142017.dat,./forecast_data_parquet/awp142017.parquet
wp,14,Disturbance,21/07/2018 18:00,26/07/2018 12:00,2018.0,./forecast_data/awp142018.dat,./forecast_data_parquet/awp142018.parquet
wp,14,Disturbance,01/09/2019 18:00,10/09/2019 06:00,2019.0,./forecast_data/awp142019.dat,./forecast_data_parquet/awp142019.parquet
wp,14,Disturbance,20/09/2020 12:00,25/09/2020 18:00,2020.0,./forecast_data/awp142020.dat,./forecast_data_parquet/awp142020.parquet
wp,14,Mirinae,31/07/2021 06:00,10/08/2021 00:00,2021.0,./forecast_data/awp142021.dat,./forecast_data_parquet/awp142021.parquet
wp,14,Muifa,06/09/2022 18:00,16/09/2022 12:00,2022.0,./forecast_data/awp142022.dat,./forecast_data_parquet/awp142022.parquet
wp,14,Koinu,29/09/2023 12:00,10/10/2023 06:00,2023.0,./forecast_data/awp142023.dat,./forecast_data_parquet/awp142023.parquet
wp,14,Bebinca,2024-09-10 00:00:00,2024-09-16 06:00:00,2024.0,./forecast_data/awp142024.dat,./forecast_data_parquet/awp142024.parquet
wp,15,Maemi,03/09/2003 00:00,13/09/2003 06:00,2003.0,./forecast_data/awp152003.dat,./forecast_data_parquet/awp152003.parquet
wp,15,Malou,31/07/2004 00:00,05/08/2004 06:00,2004.0,./forecast_data/awp152004.dat,./forecast_data_parquet/awp152004.parquet
wp,15,Khanun,18/08/2005 18:00,11/12/2005 12:00,2005.0,./forecast_data/awp152005.dat,./forecast_data_parquet/awp152005.parquet
wp,15,Disturbance,13/09/2006 00:00,13/09/2006 12:00,2006.0,./forecast_data/awp152006.dat,./forecast_data_parquet/awp152006.parquet
wp,15,Disturbance,23/09/2007 00:00,25/09/2007 00:00,2007.0,./forecast_data/awp152007.dat,./forecast_data_parquet/awp152007.parquet
wp,15,Disturbance,08/09/2008 12:00,20/09/2008 00:00,2008.0,./forecast_data/awp152008.dat,./forecast_data_parquet/awp152008.parquet
wp,15,Disturbance,12/09/2009 00:00,20/09/2009 00:00,2009.0,./forecast_data/awp152009.dat,./forecast_data_parquet/awp152009.parquet
wp,15,Disturbance,13/10/2010 12:00,23/10/2010 12:00,2010.0,./forecast_data/awp152010.dat,./forecast_data_parquet/awp152010.parquet
wp,15,Disturbance,25/08/2011 12:00,04/09/2011 00:00,2011.0,./forecast_data/awp152011.dat,./forecast_data_parquet/awp152011.parquet
wp,15,Disturbance,19/08/2012 06:00,30/08/2012 18:00,2012.0,./forecast_data/awp152012.dat,./forecast_data_parquet/awp152012.parquet
wp,15,Disturbance,01/09/2013 18:00,04/09/2013 00:00,2013.0,./forecast_data/awp152013.dat,./forecast_data_parquet/awp152013.parquet
wp,15,Disturbance,10/09/2014 18:00,17/09/2014 00:00,2014.0,./forecast_data/awp152014.dat,./forecast_data_parquet/awp152014.parquet
wp,15,Disturbance,07/08/2015 00:00,14/08/2015 00:00,2015.0,./forecast_data/awp152015.dat,./forecast_data_parquet/awp152015.parquet
wp,15,Disturbance,31/08/2016 18:00,02/09/2016 06:00,2016.0,./forecast_data/awp152016.dat,./forecast_data_parquet/awp152016.parquet
wp,15,Disturbance,20/08/2017 00:00,24/08/2017 06:00,2017.0,./forecast_data/awp152017.dat,./forecast_data_parquet/awp152017.parquet
wp,15,Disturbance,22/07/2018 00:00,02/08/2018 18:00,2018.0,./forecast_data/awp152018.dat,./forecast_data_parquet/awp152018.parquet
wp,15,Disturbance,02/09/2019 00:00,08/09/2019 00:00,2019.0,./forecast_data/awp152019.dat,./forecast_data_parquet/awp152019.parquet
wp,15,Disturbance,26/09/2020 18:00,30/09/2020 18:00,2020.0,./forecast_data/awp152020.dat,./forecast_data_parquet/awp152020.parquet
wp,15,Nida,01/08/2021 12:00,08/08/2021 00:00,2021.0,./forecast_data/awp152021.dat,./forecast_data_parquet/awp152021.parquet
wp,15,Merbok,10/09/2022 18:00,15/09/2022 06:00,2022.0,./forecast_data/awp152022.dat,./forecast_data_parquet/awp152022.parquet
wp,15,Bolaven,07/10/2023 00:00,14/10/2023 18:00,2023.0,./forecast_data/awp152023.dat,./forecast_data_parquet/awp152023.parquet
wp,15,Pulasan,2024-09-16 18:00:00,2024-09-21 18:00:00,2024.0,./forecast_data/awp152024.dat,./forecast_data_parquet/awp152024.parquet
wp,16,Choi-Wan,16/09/2003 18:00,22/09/2003 18:00,2003.0,./forecast_data/awp162003.dat,./forecast_data_parquet/awp162003.parquet
wp,16,Rananim,13/07/2004 00:00,13/08/2004 00:00,2004.0,./forecast_data/awp162004.dat,./forecast_data_parquet/awp162004.parquet
wp,16,Vicente,13/09/2005 18:00,18/09/2005 12:00,2005.0,./forecast_data/awp162005.dat,./forecast_data_parquet/awp162005.parquet
wp,16,Disturbance,17/09/2006 00:00,24/09/2006 00:00,2006.0,./forecast_data/awp162006.dat,./forecast_data_parquet/awp162006.parquet
wp,16,Disturbance,30/09/2007 00:00,04/10/2007 00:00,2007.0,./forecast_data/awp162007.dat,./forecast_data_parquet/awp162007.parquet
wp,16,Disturbance,10/09/2008 00:00,12/09/2008 00:00,2008.0,./forecast_data/awp162008.dat,./forecast_data_parquet/awp162008.parquet
wp,16,Disturbance,13/09/2009 00:00,15/09/2009 00:00,2009.0,./forecast_data/awp162009.dat,./forecast_data_parquet/awp162009.parquet
wp,16,Disturbance,22/10/2010 00:00,30/10/2010 12:00,2010.0,./forecast_data/awp162010.dat,./forecast_data_parquet/awp162010.parquet
wp,16,Disturbance,03/09/2011 18:00,06/09/2011 12:00,2011.0,./forecast_data/awp162011.dat,./forecast_data_parquet/awp162011.parquet
wp,16,Disturbance,20/08/2012 00:00,28/08/2012 18:00,2012.0,./forecast_data/awp162012.dat,./forecast_data_parquet/awp162012.parquet
wp,16,Disturbance,12/09/2013 18:00,16/09/2013 06:00,2013.0,./forecast_data/awp162013.dat,./forecast_data_parquet/awp162013.parquet
wp,16,Disturbance,17/09/2014 18:00,23/09/2014 18:00,2014.0,./forecast_data/awp162014.dat,./forecast_data_parquet/awp162014.parquet
wp,16,Disturbance,14/08/2015 00:00,26/08/2015 06:00,2015.0,./forecast_data/awp162015.dat,./forecast_data_parquet/awp162015.parquet
wp,16,Disturbance,13/09/2016 18:00,15/09/2016 12:00,2016.0,./forecast_data/awp162016.dat,./forecast_data_parquet/awp162016.parquet
wp,16,Disturbance,24/08/2017 12:00,27/08/2017 18:00,2017.0,./forecast_data/awp162017.dat,./forecast_data_parquet/awp162017.parquet
wp,16,Disturbance,30/07/2018 12:00,31/07/2018 18:00,2018.0,./forecast_data/awp162018.dat,./forecast_data_parquet/awp162018.parquet
wp,16,Disturbance,03/09/2019 00:00,04/09/2019 12:00,2019.0,./forecast_data/awp162019.dat,./forecast_data_parquet/awp162019.parquet
wp,16,Disturbance,04/10/2020 18:00,15/10/2020 12:00,2020.0,./forecast_data/awp162020.dat,./forecast_data_parquet/awp162020.parquet
wp,16,Omais,07/08/2021 18:00,24/08/2021 06:00,2021.0,./forecast_data/awp162021.dat,./forecast_data_parquet/awp162021.parquet
wp,16,Nanmadol,12/09/2022 18:00,20/09/2022 00:00,2022.0,./forecast_data/awp162022.dat,./forecast_data_parquet/awp162022.parquet
wp,16,Sanba,17/10/2023 12:00,21/10/2023 06:00,2023.0,./forecast_data/awp162023.dat,./forecast_data_parquet/awp162023.parquet
wp,16,Soulik,2024-09-18 06:00:00,2024-09-19 18:00:00,2024.0,./forecast_data/awp162024.dat,./forecast_data_parquet/awp162024.parquet
wp,17,Koppu,21/09/2003 18:00,30/09/2003 06:00,2003.0,./forecast_data/awp172003.dat,./forecast_data_parquet/awp172003.parquet
wp,17,Malakas,11/01/2004 06:00,12/08/2004 06:00,2004.0,./forecast_data/awp172004.dat,./forecast_data_parquet/awp172004.parquet
wp,17,Damrey,23/01/2005 00:00,27/09/2005 06:00,2005.0,./forecast_data/awp172005.dat,./forecast_data_parquet/awp172005.parquet
wp,17,Disturbance,23/09/2006 12:00,25/09/2006 00:00,2006.0,./forecast_data/awp172006.dat,./forecast_data_parquet/awp172006.parquet
wp,17,Disturbance,02/10/2007 00:00,09/10/2007 00:00,2007.0,./forecast_data/awp172007.dat,./forecast_data_parquet/awp172007.parquet
wp,17,Disturbance,14/09/2008 00:00,14/09/2008 00:00,2008.0,./forecast_data/awp172008.dat,./forecast_data_parquet/awp172008.parquet
wp,17,Disturbance,25/09/2009 00:00,29/09/2009 12:00,2009.0,./forecast_data/awp172009.dat,./forecast_data_parquet/awp172009.parquet
wp,17,Disturbance,22/10/2010 12:00,23/10/2010 12:00,2010.0,./forecast_data/awp172010.dat,./forecast_data_parquet/awp172010.parquet
wp,17,Disturbance,07/09/2011 06:00,10/09/2011 00:00,2011.0,./forecast_data/awp172011.dat,./forecast_data_parquet/awp172011.parquet
wp,17,Disturbance,11/09/2012 00:00,17/09/2012 18:00,2012.0,./forecast_data/awp172012.dat,./forecast_data_parquet/awp172012.parquet
wp,17,Disturbance,16/09/2013 18:00,22/09/2013 18:00,2013.0,./forecast_data/awp172013.dat,./forecast_data_parquet/awp172013.parquet
wp,17,Disturbance,24/09/2014 12:00,29/09/2014 12:00,2014.0,./forecast_data/awp172014.dat,./forecast_data_parquet/awp172014.parquet
wp,17,Disturbance,14/08/2015 06:00,26/08/2015 00:00,2015.0,./forecast_data/awp172015.dat,./forecast_data_parquet/awp172015.parquet
wp,17,Disturbance,11/09/2016 06:00,12/09/2016 00:00,2016.0,./forecast_data/awp172016.dat,./forecast_data_parquet/awp172016.parquet
wp,17,Disturbance,28/08/2017 12:00,03/09/2017 06:00,2017.0,./forecast_data/awp172017.dat,./forecast_data_parquet/awp172017.parquet
wp,17,Disturbance,02/08/2018 18:00,10/08/2018 00:00,2018.0,./forecast_data/awp172018.dat,./forecast_data_parquet/awp172018.parquet
wp,17,Disturbance,14/09/2019 18:00,17/09/2019 00:00,2019.0,./forecast_data/awp172019.dat,./forecast_data_parquet/awp172019.parquet
wp,17,Disturbance,10/10/2020 00:00,12/10/2020 06:00,2020.0,./forecast_data/awp172020.dat,./forecast_data_parquet/awp172020.parquet
wp,17,Disturbance,02/09/2021 00:00,04/09/2021 00:00,2021.0,./forecast_data/awp172021.dat,./forecast_data_parquet/awp172021.parquet
wp,17,Talas,21/09/2022 18:00,24/09/2022 06:00,2022.0,./forecast_data/awp172022.dat,./forecast_data_parquet/awp172022.parquet
wp,17,Disturbance,12/11/2023 12:00,15/11/2023 18:00,2023.0,./forecast_data/awp172023.dat,./forecast_data_parquet/awp172023.parquet
wp,17,Disturbance,2024-09-21 00:00:00,2024-09-22 12:00:00,2024.0,./forecast_data/awp172024.dat,./forecast_data_parquet/awp172024.parquet
wp,18,Noname,06/10/2003 00:00,10/10/2003 06:00,2003.0,./forecast_data/awp182003.dat,./forecast_data_parquet/awp182003.parquet
wp,18,Megi,10/08/2004 12:00,19/08/2004 12:00,2004.0,./forecast_data/awp182004.dat,./forecast_data_parquet/awp182004.parquet
wp,18,Saola,21/07/2005 00:00,25/09/2005 18:00,2005.0,./forecast_data/awp182005.dat,./forecast_data_parquet/awp182005.parquet
wp,18,Disturbance,26/09/2006 00:00,01/10/2006 12:00,2006.0,./forecast_data/awp182006.dat,./forecast_data_parquet/awp182006.parquet
wp,18,Disturbance,12/10/2007 12:00,14/10/2007 00:00,2007.0,./forecast_data/awp182007.dat,./forecast_data_parquet/awp182007.parquet
wp,18,Disturbance,19/09/2008 00:00,24/09/2008 12:00,2008.0,./forecast_data/awp182008.dat,./forecast_data_parquet/awp182008.parquet
wp,18,Disturbance,27/09/2009 12:00,29/09/2009 00:00,2009.0,./forecast_data/awp182009.dat,./forecast_data_parquet/awp182009.parquet
wp,18,Disturbance,13/11/2010 00:00,14/11/2010 00:00,2010.0,./forecast_data/awp182010.dat,./forecast_data_parquet/awp182010.parquet
wp,18,Disturbance,14/09/2011 00:00,21/09/2011 12:00,2011.0,./forecast_data/awp182011.dat,./forecast_data_parquet/awp182011.parquet
wp,18,Disturbance,20/09/2012 12:00,01/10/2012 00:00,2012.0,./forecast_data/awp182012.dat,./forecast_data_parquet/awp182012.parquet
wp,18,Disturbance,18/09/2013 06:00,18/09/2013 18:00,2013.0,./forecast_data/awp182013.dat,./forecast_data_parquet/awp182013.parquet
wp,18,Disturbance,28/09/2014 18:00,06/10/2014 06:00,2014.0,./forecast_data/awp182014.dat,./forecast_data_parquet/awp182014.parquet
wp,18,Disturbance,06/09/2015 18:00,10/09/2015 00:00,2015.0,./forecast_data/awp182015.dat,./forecast_data_parquet/awp182015.parquet
wp,18,Disturbance,13/09/2016 18:00,21/09/2016 00:00,2016.0,./forecast_data/awp182016.dat,./forecast_data_parquet/awp182016.parquet
wp,18,Disturbance,31/08/2017 18:00,04/09/2017 06:00,2017.0,./forecast_data/awp182017.dat,./forecast_data_parquet/awp182017.parquet
wp,18,Disturbance,06/08/2018 18:00,12/08/2018 18:00,2018.0,./forecast_data/awp182018.dat,./forecast_data_parquet/awp182018.parquet
wp,18,Disturbance,19/09/2019 00:00,23/09/2019 06:00,2019.0,./forecast_data/awp182019.dat,./forecast_data_parquet/awp182019.parquet
wp,18,Disturbance,11/10/2020 18:00,14/10/2020 18:00,2020.0,./forecast_data/awp182020.dat,./forecast_data_parquet/awp182020.parquet
wp,18,Conson,06/09/2021 00:00,13/09/2021 12:00,2021.0,./forecast_data/awp182021.dat,./forecast_data_parquet/awp182021.parquet
wp,18,Noru,22/09/2022 00:00,28/09/2022 12:00,2022.0,./forecast_data/awp182022.dat,./forecast_data_parquet/awp182022.parquet
wp,18,Jelawat,17/12/2023 18:00,20/12/2023 00:00,2023.0,./forecast_data/awp182023.dat,./forecast_data_parquet/awp182023.parquet
wp,18,Cimaron,2024-09-24 12:00:00,2024-09-27 18:00:00,2024.0,./forecast_data/awp182024.dat,./forecast_data_parquet/awp182024.parquet
wp,19,Noname,09/10/2003 18:00,13/10/2003 00:00,2003.0,./forecast_data/awp192003.dat,./forecast_data_parquet/awp192003.parquet
wp,19,Chaba,25/01/2004 06:00,29/09/2004 06:00,2004.0,./forecast_data/awp192004.dat,./forecast_data_parquet/awp192004.parquet
wp,19,Longwang,01/09/2005 00:00,29/09/2005 00:00,2005.0,./forecast_data/awp192005.dat,./forecast_data_parquet/awp192005.parquet
wp,19,Disturbance,01/10/2006 12:00,06/10/2006 00:00,2006.0,./forecast_data/awp192006.dat,./forecast_data_parquet/awp192006.parquet
wp,19,Disturbance,20/10/2007 00:00,21/10/2007 12:00,2007.0,./forecast_data/awp192007.dat,./forecast_data_parquet/awp192007.parquet
wp,19,Disturbance,24/09/2008 00:00,01/10/2008 00:00,2008.0,./forecast_data/awp192008.dat,./forecast_data_parquet/awp192008.parquet
wp,19,Disturbance,28/09/2009 00:00,14/10/2009 12:00,2009.0,./forecast_data/awp192009.dat,./forecast_data_parquet/awp192009.parquet
wp,19,Disturbance,12/12/2010 12:00,13/12/2010 12:00,2010.0,./forecast_data/awp192010.dat,./forecast_data_parquet/awp192010.parquet
wp,19,Disturbance,15/09/2011 06:00,20/09/2011 00:00,2011.0,./forecast_data/awp192011.dat,./forecast_data_parquet/awp192011.parquet
wp,19,Disturbance,24/09/2012 00:00,29/09/2012 18:00,2012.0,./forecast_data/awp192012.dat,./forecast_data_parquet/awp192012.parquet
wp,19,Disturbance,21/09/2013 00:00,26/09/2013 18:00,2013.0,./forecast_data/awp192013.dat,./forecast_data_parquet/awp192013.parquet
wp,19,Disturbance,03/10/2014 00:00,14/10/2014 06:00,2014.0,./forecast_data/awp192014.dat,./forecast_data_parquet/awp192014.parquet
wp,19,Disturbance,13/09/2015 12:00,15/09/2015 00:00,2015.0,./forecast_data/awp192015.dat,./forecast_data_parquet/awp192015.parquet
wp,19,Disturbance,12/09/2016 00:00,13/09/2016 00:00,2016.0,./forecast_data/awp192016.dat,./forecast_data_parquet/awp192016.parquet
wp,19,Disturbance,04/09/2017 18:00,08/09/2017 06:00,2017.0,./forecast_data/awp192017.dat,./forecast_data_parquet/awp192017.parquet
wp,19,Disturbance,11/08/2018 00:00,15/08/2018 18:00,2018.0,./forecast_data/awp192018.dat,./forecast_data_parquet/awp192018.parquet
wp,19,Disturbance,27/09/2019 06:00,04/10/2019 06:00,2019.0,./forecast_data/awp192019.dat,./forecast_data_parquet/awp192019.parquet
wp,19,Disturbance,19/10/2020 00:00,26/10/2020 12:00,2020.0,./forecast_data/awp192020.dat,./forecast_data_parquet/awp192020.parquet
wp,19,Chanthu,06/09/2021 06:00,18/09/2021 18:00,2021.0,./forecast_data/awp192021.dat,./forecast_data_parquet/awp192021.parquet
wp,19,Kulap,25/09/2022 18:00,29/09/2022 06:00,2022.0,./forecast_data/awp192022.dat,./forecast_data_parquet/awp192022.parquet
wp,19,Jebi,2024-09-26 12:00:00,2024-10-02 12:00:00,2024.0,./forecast_data/awp192024.dat,./forecast_data_parquet/awp192024.parquet
wp,20,Ketsana,15/10/2003 00:00,26/10/2003 00:00,2003.0,./forecast_data/awp202003.dat,./forecast_data_parquet/awp202003.parquet
wp,20,Aere,13/08/2004 12:00,26/08/2004 12:00,2004.0,./forecast_data/awp202004.dat,./forecast_data_parquet/awp202004.parquet
wp,20,Noname,05/10/2005 12:00,08/10/2005 12:00,2005.0,./forecast_data/awp202005.dat,./forecast_data_parquet/awp202005.parquet
wp,20,Disturbance,05/10/2006 12:00,06/10/2006 00:00,2006.0,./forecast_data/awp202006.dat,./forecast_data_parquet/awp202006.parquet
wp,20,Disturbance,26/10/2007 00:00,27/10/2007 00:00,2007.0,./forecast_data/awp202007.dat,./forecast_data_parquet/awp202007.parquet
wp,20,Disturbance,29/09/2008 12:00,30/09/2008 12:00,2008.0,./forecast_data/awp202008.dat,./forecast_data_parquet/awp202008.parquet
wp,20,Disturbance,29/09/2009 12:00,08/10/2009 12:00,2009.0,./forecast_data/awp202009.dat,./forecast_data_parquet/awp202009.parquet
wp,20,Disturbance,24/09/2011 00:00,30/09/2011 12:00,2011.0,./forecast_data/awp202011.dat,./forecast_data_parquet/awp202011.parquet
wp,20,Disturbance,30/09/2012 18:00,04/10/2012 06:00,2012.0,./forecast_data/awp202012.dat,./forecast_data_parquet/awp202012.parquet
wp,20,Disturbance,26/09/2013 18:00,30/09/2013 18:00,2013.0,./forecast_data/awp202013.dat,./forecast_data_parquet/awp202013.parquet
wp,20,Disturbance,31/10/2014 00:00,06/11/2014 06:00,2014.0,./forecast_data/awp202014.dat,./forecast_data_parquet/awp202014.parquet
wp,20,Disturbance,14/09/2015 18:00,20/09/2015 18:00,2015.0,./forecast_data/awp202015.dat,./forecast_data_parquet/awp202015.parquet
wp,20,Disturbance,23/09/2016 00:00,28/09/2016 06:00,2016.0,./forecast_data/awp202016.dat,./forecast_data_parquet/awp202016.parquet
wp,20,Disturbance,08/09/2017 18:00,18/09/2017 00:00,2017.0,./forecast_data/awp202017.dat,./forecast_data_parquet/awp202017.parquet
wp,20,Disturbance,12/08/2018 18:00,17/08/2018 00:00,2018.0,./forecast_data/awp202018.dat,./forecast_data_parquet/awp202018.parquet
wp,20,Disturbance,05/10/2019 06:00,13/10/2019 12:00,2019.0,./forecast_data/awp202019.dat,./forecast_data_parquet/awp202019.parquet
wp,20,Disturbance,20/10/2020 12:00,21/10/2020 18:00,2020.0,./forecast_data/awp202020.dat,./forecast_data_parquet/awp202020.parquet
wp,20,Mindulle,22/09/2021 12:00,02/10/2021 06:00,2021.0,./forecast_data/awp202021.dat,./forecast_data_parquet/awp202021.parquet
wp,20,Roke,28/09/2022 06:00,05/10/2022 06:00,2022.0,./forecast_data/awp202022.dat,./forecast_data_parquet/awp202022.parquet
wp,20,Krathon,2024-09-27 00:00:00,2024-10-04 00:00:00,2024.0,./forecast_data/awp202024.dat,./forecast_data_parquet/awp202024.parquet
wp,21,Parma,17/10/2003 18:00,31/10/2003 06:00,2003.0,./forecast_data/awp212003.dat,./forecast_data_parquet/awp212003.parquet
wp,21,Noname,07/08/2004 06:00,28/12/2004 14:00,2004.0,./forecast_data/awp212004.dat,./forecast_data_parquet/awp212004.parquet
wp,21,Kirogi,12/01/2005 00:00,19/10/2005 00:00,2005.0,./forecast_data/awp212005.dat,./forecast_data_parquet/awp212005.parquet
wp,21,Disturbance,09/10/2006 00:00,16/10/2006 00:00,2006.0,./forecast_data/awp212006.dat,./forecast_data_parquet/awp212006.parquet
wp,21,Disturbance,03/11/2007 12:00,09/11/2007 12:00,2007.0,./forecast_data/awp212007.dat,./forecast_data_parquet/awp212007.parquet
wp,21,Disturbance,29/09/2008 12:00,04/10/2008 12:00,2008.0,./forecast_data/awp212008.dat,./forecast_data_parquet/awp212008.parquet
wp,21,Disturbance,09/10/2009 12:00,13/10/2009 12:00,2009.0,./forecast_data/awp212009.dat,./forecast_data_parquet/awp212009.parquet
wp,21,Disturbance,25/09/2011 12:00,26/09/2011 18:00,2011.0,./forecast_data/awp212011.dat,./forecast_data_parquet/awp212011.parquet
wp,21,Disturbance,01/10/2012 18:00,06/10/2012 18:00,2012.0,./forecast_data/awp212012.dat,./forecast_data_parquet/awp212012.parquet
wp,21,Disturbance,30/09/2013 00:00,02/10/2013 12:00,2013.0,./forecast_data/awp212013.dat,./forecast_data_parquet/awp212013.parquet
wp,21,Disturbance,26/11/2014 06:00,30/11/2014 00:00,2014.0,./forecast_data/awp212014.dat,./forecast_data_parquet/awp212014.parquet
wp,21,Disturbance,21/09/2015 18:00,30/09/2015 00:00,2015.0,./forecast_data/awp212015.dat,./forecast_data_parquet/awp212015.parquet
wp,21,Disturbance,28/09/2016 00:00,05/10/2016 18:00,2016.0,./forecast_data/awp212016.dat,./forecast_data_parquet/awp212016.parquet
wp,21,Disturbance,11/09/2017 18:00,15/09/2017 12:00,2017.0,./forecast_data/awp212017.dat,./forecast_data_parquet/awp212017.parquet
wp,21,Disturbance,15/08/2018 06:00,17/08/2018 00:00,2018.0,./forecast_data/awp212018.dat,./forecast_data_parquet/awp212018.parquet
wp,21,Disturbance,16/10/2019 12:00,22/10/2019 12:00,2019.0,./forecast_data/awp212019.dat,./forecast_data_parquet/awp212019.parquet
